SAMPLE	5UPKIR	HLA-E	HLA-G	KIR2DL1	KIR2DL2	KIR2DL3	KIR2DL4	KIR2DL5AB	KIR2DP1	KIR2DS1	KIR2DS2	KIR2DS3	KIR2DS4	KIR2DS5	KIR3DL1	KIR3DL2	KIR3DL3	KIR3DP1	KIR3DS1	LILRB1	LILRB2	LILRB3	LILRB4	LILRB5
1281608201	0.907391	0.897217	0.82844	0.591599	0.950207	0	0.887555	0.584868	0.52061	0.00429654	1.00293	0	1.23258	0.218987	0.946058	0.864167	1	0.901779	0	0.462279	0.383262	0.20127	0.471409	0.484267
1282622601	0.875426	0.863033	1.07695	1.03004	0	1.21163	1.06432	4.59142e-05	1.13439	0	0	0	1.03603	0	1.22935	1.04385	1	1.0261	0	0.655909	0.52264	0.270889	0.503647	0.534759
1283622602	0.89851	0.799476	0.827691	0.868604	0.0125	0.87732	0.671746	0	0.729672	0	0	0	0.924998	0	0.943635	0.687298	1	0.844078	0	0.51509	0.442243	0.0691039	0.457031	0.47313
1284314601	0.962987	0.950513	1.00259	1.0036	0.474861	0.557514	0.974453	1.04795	0.873344	0.424683	0.505003	0.797731	0.434077	0	0.630599	0.91139	1	0.954401	0.466995	0.444206	0.451715	0.160464	0.45865	0.370715
1285201401	1.19304	0.829346	1.13981	1.19202	0.439673	0.548776	1.17184	0.456155	1.34943	0	0.598312	0.521877	1.01244	0	1.23969	1.11711	1	1.12673	0	0.482968	0.426466	0.439701	0.516277	0.49006
1286518101	0.920347	0.895279	0.951643	0.603649	0.87188	0	0.450677	1.0332	0.38309	0.39621	0.877358	0	0	0.5437	0.4074	0.423723	1	0.509563	0	0.523078	0.310228	0.181675	0.52783	0.416618
1287202101	1.21376	0.82389	0.844062	1.13658	0.0166667	0.930015	0.948537	0	1.06091	0	0	0	0.899251	0	1.02658	0.90148	1	0.976615	0	0.48971	0.470149	0.31527	0.401647	0.372774
1288305901	1.24951	0.924715	0.964344	1.05364	0	1.00234	0.92148	0	1.22069	0	0	0	0.469018	0	0.89013	0.467904	1	1.00856	0	0.527138	0.4491	0.201807	0.51442	0.503348
128909102	0.95733	0.930796	0.926754	0.471981	0.445144	0.468815	0.896311	0	0.449094	0	0.44291	0	1.00683	0	0.957862	0.849576	1	1.06093	0	0.471931	0.473448	0.176275	0.456223	0.520331
1292014101	1.20817	0.909413	0.957841	1.11221	0	0.94988	1.031	0.493387	0.961048	0.437036	0	0	0.45359	0.202261	0.5417	0.93253	1	1.00654	0.679257	0.466451	0.515308	0.213224	0.477184	0.498822
1294003701	1.04342	1.08452	0.828373	1.02006	0	0.882027	0.993668	0	1.06842	0	0	0	0.912034	0	1.12086	0.966412	1	1.04897	0	0.441208	0.483486	0.0516281	0.495049	0.55222
1295009501	0.710236	0.706546	1.08002	0.510326	0.490155	0.505537	1.111	0	0.447557	0	0.448083	0	1.10975	0	1.15438	0.978466	1	1.14039	0	0.554442	0.469974	0.332717	0.507675	0.501931
1296010301	1.22633	1.00909	0.914762	0.854556	0.59406	0.414939	1.04448	0	0.511296	0	0.461852	0	1.11749	0	1.18679	1.18279	1	1.28007	0	0.45668	0.482543	0.410886	0.539543	0.506642
1297013901	1.02514	0.972151	0.956196	0.492613	0.844454	0	0.817082	1.23649	0.609945	0.934905	0.841005	0.808392	0	0.211176	0	0.985093	1	0.83257	0.751848	0.448687	0.425523	0.178018	0.428392	0.387832
1298019101	0.851345	1.10455	0.958726	1.03407	0.895889	0	0.868242	1.32065	0.925175	0.344642	1.02489	1.29758	0.426541	0	0.538375	0.995593	1	1.09565	0.583889	0.43086	0.445922	0.374554	0.472738	0.48549
1299323301	0.820074	0.884175	1.01659	0.00529017	0.963249	0	1.03101	0.556956	0	0.63883	1.14481	0.427446	0.474969	0	0.698597	0.970559	1	0.969824	0.462396	0.517509	0.511532	0.203597	0.556597	0.578016
1300308501	1.18921	0.856144	0.960054	1.02962	0.00178948	1.05078	1.07465	0	1.12172	0	0	0	1.09291	0	1.06015	1.07336	1	1.11608	0	0.445937	0.426988	0.252877	0.495908	0.43901
1301619901	1.06317	1.00821	1.08483	0.989876	0.540812	0.500422	1.00636	0.944847	0.88911	0.480709	0.496077	0.346737	0.502853	0.228002	0.642345	1.10534	1	0.961188	0.550024	0.486692	0.479627	0.353627	0.538068	0.38173
1302824301	1.0398	0.985966	0.955925	1.0618	0.523085	0.438892	1.12871	0.491686	0.79268	0.0035944	0.590123	0.356953	1.09743	0	0.905347	1.06653	1	0.991164	0	0.393846	0.514232	0.0323346	0.552915	0.466347
1303610901	1.05435	0.883071	0.958822	1.08119	0.378517	0.567126	0.838608	1.04328	0.985167	0.585229	0.553273	0.478933	0.430809	0.240019	0.445289	0.979159	1	0.952591	0.481821	0.506806	0.502786	0.0668992	0.506387	0.499769
1304510501	0.904908	1.02754	0.929528	0.482277	0.527649	0.518482	1.38791	0.486615	0.478053	0.434517	0.588685	0	0.476815	0.23251	0.609463	0.946165	1	1.6323	1.23858	0.426369	0.489923	0.178433	0.460059	0.413625
1305612401	1.17064	1.02879	0.953452	1.25846	0.529183	0.597908	1.01652	0.566829	1.1017	0	0.464525	0	0.58348	0.326282	1.23872	0.681125	1	1.19342	0	0.561659	0.514648	0.473336	0.619683	0.42854
1306837101	1.06971	1.03236	1.00837	0.594888	1.00646	0	1.00608	0.881449	0.422203	0.459407	1.05316	0.423359	0.419872	0.27284	0.647387	1.00767	1	0.971915	0.443031	0.448896	0.494822	0.185533	0.468316	0.444553
1307701101	0.977094	0.837705	0.736363	0.936206	0.42563	0.371848	0.854102	0.3571	0.869128	0	0.424815	0.41952	0.918981	0	0.870119	0.726126	1	1.00099	0	0.41267	0.320976	0.125223	0.385462	0.386139
130900253	1.01183	0.970916	1.13866	1.0897	0	1.31716	0.939723	0.52789	1.21455	0.564692	0	0	0.573674	0.242978	0.634904	1.36979	1	1.27818	0.599041	0.640734	0.508504	0.168234	0.565864	0.515203
1309534301	1.16078	1.05046	1.00024	1.19187	0.432965	0.443849	1.0458	0.522776	0.867348	0	0.478716	0.414574	1.09751	0	1.03506	0.925412	1	1.04669	0	0.474427	0.432715	0.0463278	0.498392	0.506722
1310570901	0.71714	0.938382	0.881302	1.1042	0	1.06124	1.04931	0	1.26466	0	0	0	1.02612	0	0.92652	0.846831	1	0.81466	0	0.544542	0.454617	0.178879	0.380179	0.49678
1311000301	0.972501	0.824524	0.868725	1.08683	0	0.925523	0.936162	0	1.10341	0	0	0	0.935203	0	1.04267	0.883292	1	0.899818	0	0.508635	0.444477	0.24383	0.402884	0.420346
1312401501	1.0748	1.05296	0.951954	1.12428	0.000769212	1.28558	1.10951	0.559705	1.33212	0.674255	0	0	0.700758	0.274781	0.715274	1.29521	1	1.08719	0.487268	0.522995	0.487777	0.22033	0.525426	0.544426
1313411701	1.07912	0.900956	0.907586	0.902149	0	1.03538	0.935978	0.481704	0.999879	0.362968	0	0	0.542002	0.290166	0.517589	1.02716	1	0.857691	0.497649	0.493941	0.536836	0.058302	0.488927	0.492363
1314207601	1.29287	0.945356	1.02938	0.67378	0.482966	0.650972	0.987267	0	0.724508	0	0.554921	0	1.30795	0	1.04031	1.20547	1	0.995244	0	0.465051	0.470083	0.166671	0.398726	0.573268
1315510301	1.05507	1.0275	1.00133	0.997397	0.382759	0.504654	0.853321	0.95894	0.898423	0.508086	0.476573	0.823283	0.540087	0	0.665835	0.856725	1	0.856998	0.533197	0.470457	0.443482	0.278926	0.472578	0.463068
1316014101	0.970516	0.909829	0.902011	0.970813	0.0104167	0.990928	0.91333	0	0.979322	0	0	0	0.857942	0	0.914039	0.838491	1	0.913606	0	0.495309	0.486357	0.29045	0.396384	0.425229
1317223701	1.12009	0.924078	0.828035	1.01008	0	1.00902	0.808471	0.48614	1.05966	0.340556	0	0	0.465089	0.274241	0.53949	0.924026	1	1.00255	0.509517	0.579535	0.541304	0.166023	0.455432	0.518485
131909101	0.922115	0.951103	0.871967	1.01273	0	1.01771	0.999943	0	0.890787	0	0	0	0.970528	0	0.999737	0.928769	1	1.03912	0	0.434256	0.415019	0.084951	0.442208	0.338085
1319604602	0.896906	1.13114	1.09017	0.857428	0	0.65144	1.12214	0.519464	1.01109	0.657335	0.274385	0	0.59446	0.258797	0.608619	1.00972	1	1.02134	0.52861	0.518006	0.439404	0.289876	0.535275	0.478862
1321617901	0.846833	0.915937	0.780538	0.996659	0.897457	0	1.00238	0.90643	0.809682	0	0.82364	0.691899	0.964671	0	0.783809	1.04838	1	0.983742	0	0.537247	0.447749	0.380815	0.466091	0.384858
1322616701	1.16596	0.910411	1.08015	1.07044	0	1.17293	1.10741	0	1.18483	0	0	0	1.20472	0	1.05606	0.87501	1	0.804191	0	0.524532	0.609393	0.176682	0.529559	0.553396
1323600501	1.31385	1.42179	1.47887	1.45494	0.699071	0.706195	1.71812	1.40684	1.39492	0.651775	0.653146	0.4633	0.601774	0.31123	1.03867	1.55718	1	1.65437	1.4576	0.619226	0.557813	0.227288	0.509187	0.508957
1324616101	0.983703	0.94294	1.04212	1.06436	0	0.998906	0.986744	0	1.12334	0	0	0	1.11914	0	1.05852	1.02914	1	0.932784	0	0.559677	0.578999	0.246215	0.522408	0.506509
1326613901	1.06439	1.22542	1.01996	1.14824	0.50362	0.550476	1.12421	0.586227	1.15187	0	0.473316	0.485052	1.09289	0	1.1566	1.2268	1	1.16734	0	0.518069	0.506541	0.0271132	0.487412	0.460844
1328603701	1.00584	0.882097	0.945683	0.893057	0	1.06103	0.79869	0.418948	0.921837	0.445499	0	0.414509	0.450773	0	0.51727	0.878052	1	0.999152	0.391691	0.516507	0.465341	0.191886	0.476509	0.512162
132936052	1.09405	1.03032	0.992958	0.993552	0.421692	0.633674	0.981066	1.06141	0.978664	0.476591	0.580682	0.829211	0.55684	0	0.626354	1.23472	1	0.981116	0.502217	0.522828	0.468786	0.213142	0.477631	0.439508
1329603702	0.948444	0.796582	0.831446	1.02951	0	1.01014	0.750988	0.487052	0.938279	0.673997	0	0.389682	0.386781	0	0.510443	0.633372	1	0.764558	0.478965	0.460447	0.325921	0.175563	0.516116	0.476759
1330617501	1.23914	0.918178	0.952005	0.916172	0	1.00504	0.887942	0.456743	1.04994	0.502292	0	0	0.424934	0.237175	0.556253	0.765303	1	0.822815	0.399472	0.444339	0.407689	0.132844	0.476659	0.433436
1332703401	1.10396	1.0389	1.02366	0.93029	0.000634003	1.00203	0.804521	0	0.979391	0	0	0	1.05734	0	1.06515	0.956752	1	0.887042	0	0.433836	0.552676	0.122923	0.541739	0.433735
1333214001	1.12118	0.979504	0.880123	0.969156	0	1.09486	0.9105	0	0.84742	0	0	0	0.908337	0	0.990341	1.11117	1	1.08071	0	0.477718	0.52196	0.182842	0.461151	0.471768
1334717501	1.27168	1.03555	0.920456	1.19959	0	1.15425	1.13827	0	1.15046	0	0	0	1.11648	0	1.34409	1.1527	1	0.989635	0	0.565612	0.446804	0.103015	0.506153	0.430748
1335501701	0.950565	0.783954	0.873937	0.946929	0	0.936142	0.969504	0	0.995874	0	0	0	0.861803	0	1.01494	1.07669	1	0.876166	0	0.477488	0.384289	0.397887	0.525572	0.521993
1336507301	0.815789	0.83551	0.830417	0.93144	0	0.86432	0.844454	0.380894	0.821633	0.357536	0	0	0.434526	0.193508	0.578463	0.919402	1	0.919426	0.401278	0.481293	0.448563	0.0304124	0.360598	0.472629
1337513301	1.30533	1.12313	1.0322	0.695293	0	0.645095	0.587917	0.470608	0.496504	0.381955	0.491219	0	0.523862	0.20778	0.438867	1.04682	1	0.529643	0	0.67274	0.494094	0.229358	0.571325	0.389117
1338519701	1.12074	1.04797	1.13107	1.02008	0.580507	0.485515	0.999009	0.556846	0.885942	0	0.395966	0.434012	1.05638	0	1.16029	1.06103	1	1.05281	0	0.422786	0.463785	0.135096	0.497974	0.501262
133918061	1.1573	0.970523	1.2615	1.37241	0	1.32834	1.15453	0.502112	1.15966	0.626594	0	0	0.605395	0.239186	0.699506	1.03038	1	1.00041	0.788995	0.5542	0.444397	0.157269	0.487793	0.481934
1339531301	0.937072	0.90158	0.865283	0.951739	0	1.03789	0.922923	0.545419	0.880212	0.430051	0	0	0.447727	0.227193	0.616873	0.916501	1	1.04156	0.513182	0.382203	0.403917	0.0150675	0.407154	0.448048
1340826701	1.02083	0.94174	1.03848	1.1943	0	0.928484	0.959528	0	0.948707	0	0	0	1.0047	0	0.991418	1.14408	1	1.0168	0	0.439181	0.500176	0.147391	0.431871	0.411057
1341317021	0.975018	1.0181	0.966015	0.541586	0.459873	0.479683	1.05141	0.544819	0.505719	0.469806	0.543407	0	0.450092	0.284418	0.67873	1.11372	1	1.06057	0.508455	0.562586	0.505869	0.130796	0.52092	0.565894
1342817101	0.91166	1.03623	1.04492	1.26243	0	1.22536	1.08863	0.595882	1.01393	0.642119	0	0	0.640436	0.311677	0.653681	1.10036	1	1.32488	0.588124	0.548668	0.528353	0.219225	0.554691	0.52177
1343317022	1.08802	1.05366	1.0471	0.938829	0.000538561	1.01515	0.957708	0.440251	1.27277	0	0	0.411639	1.04402	0	0.910282	1.03294	1	0.890416	0	0.547486	0.513656	0.228622	0.486516	0.558768
1344203301	1.18917	1.05191	1.14691	0	1.02405	0	0.604221	0.568471	0	0.62861	1.06948	0	0.637345	0.250828	0.571116	1.27762	1	0.533836	0	0.515024	0.50245	0.156728	0.489268	0.522077
134901092	1.13958	1.03733	1.05101	1.12646	0	1.17022	1.07694	0.00199337	1.1642	0	0	0	1.13081	0	0.98947	0.984797	1	1.16115	0	0.458863	0.428184	0.41099	0.627975	0.42349
135901091	1.14441	1.02163	0.912165	1.14575	0	1.14745	1.14654	0	1.02966	0	0	0	1.10849	0	0.929355	1.0322	1	1.02213	0	0.42358	0.495791	0.0574755	0.496302	0.426399
136923081	0.907008	0.856921	0.935107	0.890152	0	1.036	0.840515	0	1.05702	0	0	0	0.987965	0	0.9599	0.864977	1	0.935846	0	0.468831	0.485129	0.229102	0.510005	0.434577
137701061	1.13399	0.740478	0.737415	0.940723	0	0.858132	0.855777	0.453388	0.847888	0.364437	0	0	0.429205	0.226252	0.594319	0.887354	1	0.820235	0.529507	0.412457	0.416586	0.30275	0.492241	0.386324
138106041	1.13881	1.02543	0.938709	1.19826	0	1.13316	1.0785	0	1.00373	0	0	0	1.19117	0	1.12862	1.24618	1	0.966494	0	0.513172	0.408572	0.334617	0.563382	0.596464
13813041	0.968174	0.953154	0.979964	0.629613	0.473673	0.444232	0.977945	0	0.486442	0	0.439922	0	1.0966	0	1.12898	0.898396	1	0.944744	0	0.437043	0.393195	0.290127	0.431185	0.470243
139111041	1.03298	1.01947	1.04342	0.882332	0	1.03736	0.913535	0.505056	0.909585	0.503832	0	0	0.564588	0.228153	0.55562	0.909021	1	0.925849	0.654372	0.492466	0.457878	0.018547	0.449548	0.446349
140706102	0.8669	0.822733	0.791863	0.882285	0	0.835315	0.798302	0	0.988852	0	0	0	0.876426	0	0.991238	1.04365	1	0.784067	0	0.503622	0.379577	0.117372	0.464035	0.368869
141707011	1.00101	0.86534	0.767533	0.809513	0	0.853957	0.804903	0.00158357	0.80991	0	0	0	0.88326	0	0.896461	0.79748	1	1.01898	0	0.439364	0.451371	0.167788	0.448056	0.429302
142707081	0.959646	0.918602	0.886732	0.417368	0.330941	0.443738	0.968308	0.00234973	0.379944	0	0.428506	0	0.831181	0	1.0048	0.746999	1	1.0428	0	0.489669	0.400978	0.0443291	0.439989	0.463149
143709042	0.833829	0.911451	0.891737	0.825407	0	0.950941	0.935861	0	1.03552	0	0	0	1.0202	0	1.02445	1.08496	1	0.816169	0	0.372277	0.472629	0.00674265	0.490765	0.400784
145709101	1.08218	1.06142	0.823263	0	1.00277	0	0.855446	0.00331734	0	0	1.00687	0	0.967664	0	0.993878	0.847012	1	0.852342	0	0.448086	0.469213	0.164475	0.478334	0.447431
146509051	0.854866	0.83776	0.816647	0.434366	0.424549	0.519475	0.959559	0.486242	0.463291	0.491173	0.424975	0	0.416333	0.221078	0.490422	0.912524	1	0.870579	0.542498	0.50653	0.445383	0.285067	0.480572	0.570702
147213061	0.974381	0.88351	1.06706	0.780483	0.360278	0.773002	1.12737	0.496477	0.761197	0.554382	0.5495	0	0.666728	0.274573	0.699322	1.02871	1	1.04109	0.431976	0.497649	0.473906	0.544595	0.624471	0.475323
148213091	1.0411	0.926108	0.957458	0.670797	0.936068	0	1.00435	0.596563	0.771756	0	1.04366	0.395227	1.02446	0	1.0956	0.961349	1	1.04642	0	0.442538	0.497706	0.403309	0.505651	0.436068
14833012	1.18549	1.00029	0.815589	0.926535	0	0.940893	0.820511	0.000946918	1.01114	0	0	0	0.992097	0	1.0162	0.977868	1	0.934629	0	0.421382	0.408756	0.393362	0.420796	0.389762
149213051	0.84284	0.862078	0.910202	0.736619	0.00166434	0.855034	0.842629	0.413412	0.93575	0.41326	0	0	0.447093	0.205473	0.57336	0.86701	1	0.934685	0.376061	0.477454	0.403833	0.0926416	0.425235	0.320561
150228101	0.93454	0.949411	1.05314	0.599299	0.456576	0.57176	0.502035	0.635589	0.570105	0.465859	0.575187	0	0.476014	0.25217	0.417035	1.17692	1	0.46917	0	0.49049	0.518406	0.435011	0.536188	0.436245
151228102	0.828175	0.948175	0.714157	0.865617	0	1.24336	0.851635	0	0.932879	0	0	0	0.874409	0	0.948031	1.01416	1	0.901386	0	0.46135	0.422371	0.216124	0.468735	0.545426
152206101	1.0404	0.886782	0.838204	0.499951	0.419712	0.44788	0.911449	0.000159438	0.380527	0	0.491642	0	0.90266	0	0.955592	0.866804	1	0.943845	0	0.45912	0.429334	0.0358294	0.411224	0.39916
153206102	0.89115	0.855174	0.941622	0.43516	0.426609	0.484189	0.954554	0.424189	0.407465	0.538866	0.493442	0	0.413862	0.244408	0.549217	0.773156	1	0.937165	0.535829	0.379918	0.416305	0.245678	0.420162	0.368078
154224081	1.35669	0.964202	0.946677	1.02626	0.539282	0.442651	1.29283	1.08202	1.13725	0.680011	0.579394	0.507439	0.515292	0.216857	0.545734	1.07718	1	0.897637	0.567645	0.53508	0.546486	0.610702	0.534077	0.485355
155224111	0.905913	0.70339	0.895353	0.794411	0.000953904	0.598867	0.496012	0	0.429745	0	0	0	0.433278	0	0.449916	0.432202	1	0.497995	0	0.468801	0.507508	0.42065	0.47313	0.501471
156202031	1.16114	0.835237	1.00502	1.18277	0.469179	0.605611	1.08736	1.11493	1.37664	0.416129	0.450505	0.353381	0.464007	0.235272	0.576721	0.96403	1	1.06395	0.649307	0.604697	0.544507	0.19006	0.50752	0.430151
157610031	1.05898	0.859219	0.70342	0.542947	0.484886	0.47423	0.742763	0	0.380883	0	0.407217	0	0.868048	0	0.892595	0.842811	1	0.906575	0	0.523067	0.37354	0.208985	0.417548	0.519649
15843041	0.990491	0.898828	0.852506	0.42685	0.422149	0.511226	0.977597	0.00383695	0.566147	0	0.322293	0	0.48601	0	0.803641	0.448549	1	0.993718	0	0.463425	0.355852	0.0160983	0.429713	0.5158
158718101	0.984919	1.25192	1.04086	0.00562271	0.944475	0	0	1.23476	0	1.46166	0.66238	0.580013	0	0.277116	0	1.11782	1	0	0	0.536323	0.49353	0.386172	0.478217	0.460497
159210011	0.82545	0.802717	0.920286	1.02478	0	0.981288	0.859971	0	0.919355	0	0	0	0.955308	0	0.949082	0.979805	1	0.972642	0	0.451691	0.455877	0.236937	0.413672	0.415848
160230011	0.916959	1.02657	0.914308	0.455929	0.440768	0.527645	1.05148	1.08496	0.471127	0.878961	0.524071	0	0	0.465389	0	0.821213	1	1.0805	1.08913	0.500431	0.549064	0.0416162	0.617524	0.461417
161230101	1.06309	1.11689	1.2877	0.65623	0.456134	0.560316	0.928759	0	0.615928	0	0.455191	0	1.15046	0	1.12723	1.11697	1	1.03839	0	0.547247	0.551248	0.397782	0.500885	0.479431
162910071	0.842506	1.02816	1.01883	1.22642	0	1.09491	1.12064	0	0.878835	0	0	0	1.22605	0	1.06869	1.05722	1	1.15258	0	0.489275	0.478425	0.195502	0.563075	0.523119
163910072	1.47894	1.20709	1.02852	1.26198	0.555276	0.727455	1.19268	0.51171	1.22647	0.00558597	0.55676	0.616485	1.04665	0	1.20061	1.12028	1	1.35022	0	0.588565	0.519849	0.482413	0.483993	0.492516
164919041	0.904901	1.06926	0.894939	1.11721	0.0131579	0.929442	1.19026	0	1.26893	0	0	0	1.00961	0	1.14438	0.938165	1	0.957418	0	0.511768	0.433788	0.164711	0.500639	0.452195
165919051	1.06941	0.87056	0.808962	0.558698	0.401881	0.475238	1.06899	0	0.392278	0	0.43119	0	1.02329	0	0.961125	0.688461	1	0.804155	0	0.466401	0.413325	0.220114	0.489263	0.446044
166919061	0.910602	0.857428	0.69278	0.475357	0.458535	0.455325	1.00092	0	0.540504	0	0.275852	0	0.935858	0	0.843122	0.869529	1	0.889414	0	0.390901	0.430354	0.097755	0.414543	0.272744
167919062	0.982075	0.986785	0.961191	0.598122	0.391343	0.534104	1.04232	0.471656	0.44422	0.493227	0.542369	0	0.570272	0.258162	0.621045	0.846952	1	0.902221	0.526067	0.482048	0.538823	0.236461	0.504545	0.391352
168921021	0.924214	0.756469	0.6844	0.845545	0	1.06658	0.900526	0	0.865756	0	0	0	0.384438	0	0.661612	0.299703	1	0.774727	0	0.423046	0.438556	0.193164	0.406441	0.469282
16907052	0.665098	0.642096	0.687319	0.760783	0	0.742159	0.775659	0	0.782016	0	0	0	0.838392	0	0.811246	0.857941	1	0.758634	0	0.337684	0.407633	0.111977	0.438778	0.35834
169640071	1.02786	0.963296	1.0612	0.965278	0	0.96197	0.911246	0	1.10189	0	0	0	1.02208	0	0.892429	0.905567	1	0.980301	0	0.434288	0.457135	0.0234135	0.490814	0.370281
170918061	1.13607	0.861752	0.730684	1.09907	0.000864271	0.927462	1.02196	0	1.0625	0	0	0	1.04822	0	1.03403	0.997097	1	1.05903	0	0.572507	0.433765	0.270476	0.543731	0.469404
172901102	1.03374	0.752778	0.769749	0.834825	0.00925926	0.769423	0.983088	0	0.824387	0	0	0	0.800539	0	0.780709	0.828765	1	0.917682	0	0.419296	0.48634	0.312084	0.351562	0.39505
174003031	1.00292	0.91963	0.836228	0.494977	0.368461	0.457838	0.35858	0.339338	0.461888	0.327057	0.498655	0	0.405918	0.249636	0.443604	0.77508	1	0.411685	0	0.461743	0.359712	0.221766	0.460838	0.332874
175020072	1.00571	0.903147	0.984176	0.88479	0.525918	0.607	1.14404	0.509174	1.05064	0	0.416293	0.412438	0.920151	0	1.01753	0.891002	1	1.14095	0	0.387994	0.512639	0.263741	0.457745	0.46447
177023091	0.720779	0.603092	0.722249	0.470715	0.268847	0.333808	0.787717	0	0.381601	0	0.356367	0	0.674194	0	0.763744	0.685221	1	0.787708	0	0.346381	0.414028	0.183678	0.389207	0.332597
178718051	1.37877	0.933977	0.980366	1.2898	1.01732	0	1.17595	1.51943	1.16064	0.568512	1.23129	1.35199	0.614831	0	0.542421	1.0614	1	1.25764	0.4563	0.533114	0.386076	0.0608709	0.493349	0.402589
17912032	0.955137	0.858322	1.00482	0.596265	0.983948	0	1.03743	0.527353	0.482555	0.00806532	1.03029	0	0.460345	0.254979	0.976763	0.542686	1	1.00526	0	0.583649	0.440297	0.20059	0.467236	0.460266
179800101	1.0368	0.873244	1.09783	0.746413	0	0.456227	1.04266	0.396629	0.66491	0.407358	0.266667	0	0.442778	0.232441	0.650763	0.837879	1	0.952417	0.564218	0.533662	0.534978	0.164633	0.542582	0.411857
180806071	1.20947	1.06901	1.03002	1.02386	0	1.10964	1.13567	0	1.28668	0	0	0	1.23045	0	1.20574	1.23384	1	1.19066	0	0.545244	0.481077	0.148915	0.530047	0.440906
181806072	1.0509	0.923412	0.847842	1.33365	0	0.600031	1.02892	0.932041	1.44666	0.0070842	0.370035	0	0.972929	0.479846	0.990812	0.90712	1	0.880619	0	0.465257	0.473614	0.214306	0.539479	0.453427
182806101	1.11661	0.808165	0.87607	0.759941	0.476976	0.52184	0.995531	0.806368	0.926777	0.404816	0.531959	0.834898	0.410364	0	0.481128	0.958034	1	0.831388	0.361228	0.520607	0.407323	0.282845	0.388251	0.413383
183810061	0.981916	0.931638	0.681107	1.00145	0.847867	0	0.97922	2.03574	0.996765	0.7797	0.975772	1.77854	0	0	0	0.843902	1	0.950691	1.15815	0.49764	0.488164	0.186802	0.509551	0.473191
184817091	0.964494	0.763528	0.904712	1.0484	0	0.937722	1.00678	0.00378634	0.922443	0	0	0	1.03078	0	0.911529	0.994869	1	0.892745	0	0.483097	0.452355	0.0506923	0.58161	0.475833
185706052	1.15331	0.775688	0.963223	0.535498	0.500428	0.404753	0.400584	0.408539	0.451042	0.469493	0.441081	0	0.530911	0.13898	0.56214	0.913161	1	0.59335	0	0.532701	0.446443	0.0404589	0.488599	0.403247
186905062	0.945611	0.952152	0.915852	0.926802	0	1.02668	0.947371	0.446398	0.858675	0.466082	0	0	0.516201	0.289421	0.580403	1.15416	1	1.15043	0.425561	0.492175	0.482837	0.0660219	0.496536	0.513201
187914081	1.10972	0.99549	0.941158	0.990083	0.00169667	1.02702	1.18855	0	1.02381	0	0	0	1.23016	0	1.13402	1.20086	1	1.20189	0	0.473465	0.434923	0.131102	0.491698	0.441839
188711071	0.865835	0.895725	0.847975	0.0139798	0.909936	0.0113636	0.902933	0.412393	0	0.478997	0.917731	0	0.446447	0.234328	0.423547	0.748237	1	0.757799	0.393057	0.392843	0.386545	0.233689	0.485775	0.455173
18912051	0.938132	0.874356	0.939735	1.05343	0.000635537	1.14169	0.955347	0	0.83388	0	0	0	0.937334	0	0.923242	0.790389	1	1.0084	0	0.423893	0.489385	0.258752	0.467797	0.520818
189711051	1.31812	0.988829	0.965972	1.34592	1.01536	0	1.00197	1.09078	0.972223	0.00110574	0.962598	0.850748	0.635614	0	0.90817	0.541208	1	1.17346	0	0.500937	0.49051	0.147648	0.50082	0.407107
190731091	1.01295	0.935433	0.876763	0.958222	0.426104	0.469841	0.973131	0.526035	0.895065	0.00163034	0.517967	0.42186	0.964737	0	0.831106	0.781976	1	0.887676	0	0.547484	0.397433	0.270666	0.443467	0.548614
191735081	0.778862	0.773382	0.937972	0.542739	0.337315	0.422932	0.501375	0.392696	0.31369	0.396568	0.393573	0	0.523568	0.228656	0.505559	0.959628	1	0.523192	0	0.461806	0.32319	0.313948	0.501926	0.457566
192723061	1.19358	1.15685	1.29108	1.44657	0	1.4724	1.22085	0	1.14552	0	0	0	1.47382	0	1.26284	1.44675	1	1.17575	0	0.639633	0.584186	0.0947358	0.533772	0.690866
19309051	1.05193	0.930412	1.00529	1.10595	0	1.11993	1.09473	0.0026017	0.91864	0	0	0	1.08989	0	1.08474	1.06804	1	0.930578	0	0.47656	0.498316	0.235115	0.572103	0.452561
193200178	0.938552	1.01988	0.830435	0.965691	0	1.02382	0.889923	0.502786	0.913373	0.423788	0	0	0.472478	0.304315	0.612801	0.882566	1	1.00301	0.490961	0.545375	0.473333	0.145986	0.49579	0.475627
194211031	0.943596	0.840509	0.856415	1.03134	0.881243	0	0.852962	0.960454	0.860731	0	0.99928	0.711306	0.905012	0	0.989763	1.00243	1	0.954876	0	0.450538	0.428813	0.206139	0.412953	0.47769
195211032	1.00101	0.755239	0.889723	0.849248	0.454009	0.453718	1.10811	0.468702	0.842081	0.00866019	0	0	0.455045	0.252542	0.888999	0.421093	1	0.941996	0	0.409458	0.418684	0.120054	0.417008	0.313101
196216032	0.852113	0.877457	0.897662	1.13981	0.527683	0.397343	0.946804	0.918122	0.988584	0.529162	0.585901	0.691623	0.420177	0	0.39204	0.990867	1	0.916725	0.578279	0.415402	0.445976	0.253977	0.427316	0.351767
