SAMPLE	5UPKIR	HLA-E	HLA-G	KIR2DL1	KIR2DL2	KIR2DL3	KIR2DL4	KIR2DL5AB	KIR2DP1	KIR2DS1	KIR2DS2	KIR2DS3	KIR2DS4	KIR2DS5	KIR3DL1	KIR3DL2	KIR3DL3	KIR3DP1	KIR3DS1	LILRB1	LILRB2	LILRB3	LILRB4	LILRB5
1000206901	36	31	22	37	11	16	33	28	36	30	15	34	16	0	24	33	29	32	12	0	0	0	0	0
100102082	25	22	30	24	0	28	28	0	26	0	0	0	25	0	20	35	27	27	0	0	0	0	0	0
1001207701	30	27	25	33	0	27	25	0	23	0	0	0	28	0	28	27	25	30	0	0	0	0	0	0
1002209901	38	34	34	26	18	24	35	0	13	0	11	0	32	0	30	36	41	22	0	0	0	0	0	0
1003210301	39	29	28	48	17	16	54	37	37	16	21	18	21	0	43	31	44	47	38	0	0	0	0	0
1004211301	35	31	33	20	17	15	35	0	19	0	15	0	39	0	35	33	34	33	0	0	0	0	0	0
1005214101	39	23	28	34	0	24	30	0	34	0	0	0	39	0	32	27	33	42	0	0	0	0	0	0
1007215301	38	25	26	32	31	0	36	39	23	9	10	41	11	0	20	26	29	25	14	0	0	0	0	0
1008216701	32	29	22	26	18	14	24	16	42	0	17	12	33	0	30	32	26	31	0	0	0	0	0	0
1009228901	34	36	33	37	0	34	40	0	39	0	0	0	34	0	28	45	32	41	0	0	0	0	0	0
1010616901	49	36	39	37	13	19	37	16	25	12	14	0	25	0	29	39	34	36	24	0	0	0	0	0
101106071	31	24	32	28	31	0	14	29	17	20	36	10	16	0	15	29	34	16	0	0	0	0	0	0
1011616902	32	34	36	41	18	16	31	19	48	0	0	0	44	0	29	33	38	28	0	0	0	0	0	0
1012617701	35	47	40	41	0	41	46	21	37	18	0	0	16	0	21	35	44	39	31	0	0	0	0	0
1013617501	40	28	32	17	0	47	17	0	50	19	0	0	15	0	19	28	38	15	0	0	0	0	0	0
1014604901	36	40	41	57	0	47	40	21	34	27	0	0	19	0	36	37	44	46	25	0	0	0	0	0
1015611101	44	39	35	52	20	20	42	35	62	17	16	22	19	0	23	47	42	33	17	0	0	0	0	0
1016611301	28	47	60	60	24	25	46	22	49	0	33	25	42	0	48	52	43	42	0	0	0	0	0	0
1017620101	24	24	29	34	0	24	31	15	28	15	0	0	21	0	17	28	40	37	20	0	0	0	0	0
1018621701	29	30	24	21	9	18	32	15	9	21	17	0	18	0	33	25	35	38	21	0	0	0	0	0
1019621702	46	29	38	36	0	43	39	0	50	0	0	0	43	0	33	37	37	43	0	0	0	0	0	0
1020330101	33	39	39	32	0	50	33	0	41	0	0	0	39	0	41	26	37	35	0	0	0	0	0	0
102116021	49	28	29	31	0	37	29	0	32	0	0	0	31	0	37	29	33	28	0	0	0	0	0	0
1022306301	42	24	24	32	41	0	40	15	16	0	29	0	37	0	22	29	37	31	0	0	0	0	0	0
10227052	44	30	25	34	18	19	39	37	32	19	12	16	17	0	22	35	35	27	14	0	0	0	0	0
1023311101	53	38	35	46	24	17	47	59	46	37	21	21	0	0	1	44	43	47	41	0	0	0	0	0
1024311301	38	28	28	26	17	15	32	27	37	14	17	13	12	0	15	27	30	25	15	0	0	0	0	0
1025318501	39	24	27	36	0	31	27	13	30	17	0	0	16	0	25	30	32	31	10	0	0	0	0	0
1026319101	28	27	29	0	26	0	29	0	0	0	35	0	37	0	23	30	33	28	0	0	0	0	0	0
1027328701	42	28	32	26	0	33	32	32	19	44	0	0	0	0	0	27	31	14	32	0	0	0	0	0
1028328901	46	39	43	51	0	39	48	18	44	33	0	0	23	0	27	49	43	44	23	0	0	0	0	0
1029307901	32	27	26	10	12	15	31	0	22	0	17	0	29	0	28	27	31	23	0	0	0	0	0	0
1030315301	39	29	28	26	15	12	28	13	12	16	12	0	14	0	17	24	32	39	15	0	0	0	0	0
103116022	29	25	39	19	15	12	15	13	7	14	11	0	16	0	13	37	25	12	0	0	0	0	0	0
1031824301	33	32	25	37	17	15	30	46	38	27	17	15	0	0	0	35	31	37	34	0	0	0	0	0
1032827101	29	26	23	40	15	17	36	32	27	15	18	21	17	0	21	29	31	32	19	0	0	0	0	0
1034803101	58	40	40	52	23	18	43	44	53	23	17	20	24	0	42	37	45	47	20	0	0	0	0	0
1035816701	31	23	20	21	13	14	31	11	9	5	17	0	8	0	21	18	28	28	15	0	0	0	0	0
1036806701	37	35	28	48	15	16	26	18	30	0	0	0	24	0	38	27	41	30	0	0	0	0	0	0
1037800501	30	26	29	23	0	34	29	16	38	17	0	0	17	0	23	29	34	28	14	0	0	0	0	0
1038800301	32	38	37	39	14	21	31	16	25	0	12	15	36	0	40	22	27	35	0	0	0	0	0	0
1039801301	51	45	43	57	1	34	58	0	43	0	0	0	48	0	53	36	40	47	0	0	0	0	0	0
1040822501	54	37	40	60	22	27	45	48	47	28	25	19	20	0	33	45	49	37	19	0	0	0	0	0
104116082	37	36	31	26	19	19	41	0	18	0	22	0	34	0	39	51	39	40	0	0	0	0	0	0
1041302101	28	22	32	16	15	18	33	0	12	0	9	0	33	0	35	21	28	34	0	0	0	0	0	0
1042404301	29	32	30	41	19	18	33	17	25	0	21	16	31	0	37	35	38	30	0	0	0	0	0	0
1043306901	34	32	26	36	22	17	34	30	30	20	13	11	16	0	29	36	32	37	23	0	0	0	0	0
1044307701	27	23	21	24	0	26	22	0	26	0	0	0	28	0	24	20	24	29	0	0	0	0	0	0
1045318901	27	22	26	36	10	16	29	14	31	0	0	0	28	0	40	22	24	28	0	0	0	0	0	0
1046324501	36	27	32	46	0	20	38	55	34	41	13	20	0	0	0	34	30	21	34	0	0	0	0	0
1047326101	25	33	28	32	0	35	32	0	30	0	0	0	30	0	37	37	34	31	0	0	0	0	0	0
1048328901	31	31	32	21	19	17	29	16	22	12	15	0	15	0	17	29	42	33	18	0	0	0	0	0
1050333901	40	24	33	35	0	21	28	13	24	16	0	0	14	0	26	22	30	22	13	0	0	0	0	0
1051007301	42	38	44	40	0	36	36	0	38	0	0	0	40	0	39	41	39	32	0	0	0	0	0	0
1052007701	48	51	50	30	32	0	46	25	28	20	49	0	26	0	31	54	66	48	26	0	0	0	0	0
1053009701	50	45	38	41	0	54	54	0	47	0	0	0	53	0	44	51	58	46	0	0	0	0	0	0
105301031	33	27	33	35	0	39	29	0	17	0	0	0	30	0	32	20	33	35	0	0	0	0	0	0
1054020501	48	34	37	45	24	21	48	38	42	33	18	25	22	0	26	46	46	44	15	0	0	0	0	0
1055016301	36	36	31	41	19	17	34	38	38	16	16	31	18	0	17	29	37	29	20	0	0	0	0	0
1057014701	34	27	27	23	0	33	33	0	27	0	0	0	29	0	27	20	27	23	0	0	0	0	0	0
1058009901	28	28	31	24	0	33	27	0	31	0	0	0	27	0	33	28	40	27	0	0	0	0	0	0
1059310901	23	23	27	12	0	33	14	30	17	26	0	0	0	0	0	32	32	14	19	0	0	0	0	0
1060302901	21	24	27	18	26	1	22	15	12	0	20	12	21	0	28	27	32	26	0	0	0	0	0	0
1061309301	46	34	38	20	18	22	40	0	19	0	21	0	36	0	46	29	41	40	0	0	0	0	0	0
1062301301	34	25	20	25	25	0	23	14	10	0	10	8	31	0	22	22	31	28	0	0	0	0	0	0
106301032	28	27	25	42	30	0	29	27	30	0	17	12	32	0	36	23	33	25	0	0	0	0	0	0
1063331501	50	50	53	45	0	43	54	26	55	23	0	0	30	0	31	37	50	47	26	0	0	0	0	0
1064331901	44	47	53	51	21	20	49	37	39	21	18	15	32	0	36	41	45	42	18	0	0	0	0	0
1065307801	24	26	21	0	27	0	22	0	0	0	20	0	24	0	29	21	24	29	0	0	0	0	0	0
1066300601	34	26	27	38	14	11	29	11	26	0	16	9	23	0	23	41	26	41	0	0	0	0	0	0
1067305201	39	27	35	26	36	0	29	36	24	7	38	33	21	0	29	25	31	32	15	0	0	0	0	0
1068305301	27	22	27	0	23	0	11	9	0	13	25	0	15	0	10	27	19	11	0	0	0	0	0	0
1069305601	29	27	33	27	0	28	34	0	28	0	0	0	34	0	31	22	23	29	0	0	0	0	0	0
1070309701	36	27	21	28	0	29	27	0	33	0	0	0	29	0	25	30	27	29	0	0	0	0	0	0
1071310701	42	23	22	34	18	19	28	23	33	18	9	25	14	0	18	33	27	28	11	0	0	0	0	0
1072310801	28	21	26	15	13	16	28	14	13	12	18	0	13	0	20	31	36	23	15	0	0	0	0	0
107301101	38	36	32	32	0	36	25	12	32	13	0	0	16	0	21	27	40	35	15	0	0	0	0	0
1073306701	32	42	34	24	16	19	37	18	53	0	8	18	34	0	29	31	32	30	0	0	0	0	0	0
1074415201	32	33	36	40	0	36	34	0	41	0	0	0	38	0	41	38	33	39	0	0	0	0	0	0
1075415202	34	36	37	32	0	32	41	0	37	0	0	0	35	0	37	41	34	44	0	0	0	0	0	0
1076406101	65	54	40	50	22	22	36	22	40	0	24	22	46	0	50	32	47	47	0	0	0	0	0	0
1077418301	34	28	27	28	18	13	29	15	44	0	0	0	32	0	33	34	34	29	0	0	0	0	0	0
1078415001	30	33	28	46	0	37	31	0	24	0	0	0	31	0	28	27	26	22	0	0	0	0	0	0
1079410601	47	32	34	45	13	19	42	31	45	24	27	15	20	0	29	32	47	38	14	0	0	0	0	0
1080414201	29	21	25	30	14	15	29	23	30	15	14	10	16	0	19	25	30	29	12	0	0	0	0	0
1081411201	24	29	22	32	14	11	23	15	21	0	0	0	25	0	26	23	24	17	0	0	0	0	0	0
1082416301	40	27	30	20	12	18	35	15	18	19	15	0	15	0	18	26	31	32	16	0	0	0	0	0
108303082	40	29	46	20	18	16	28	0	22	0	16	0	32	0	35	36	31	36	0	0	0	0	0	0
1083645101	37	29	25	38	1	38	48	14	39	15	0	0	16	0	26	28	31	49	33	0	0	0	0	0
1084649101	29	35	33	29	34	0	39	21	23	0	14	0	36	0	41	23	34	37	0	0	0	0	0	0
1085674901	39	24	39	33	0	35	31	0	34	0	0	0	29	0	26	32	31	42	0	0	0	0	0	0
1086675791	33	33	29	36	10	12	32	12	37	0	13	16	31	0	20	26	32	33	0	0	0	0	0	0
1087643301	30	32	29	31	28	0	31	16	14	0	32	17	36	0	38	28	34	29	0	0	0	0	0	0
1088603301	49	36	39	36	1	45	41	0	41	0	0	0	41	0	45	35	44	46	0	0	0	0	0	0
1089637701	46	46	44	22	21	21	35	23	21	25	18	0	29	0	40	31	42	42	22	0	0	0	0	0
1090670301	24	26	34	26	12	12	31	38	25	20	18	27	16	0	20	37	33	30	15	0	0	0	0	0
1091616501	27	22	23	25	0	27	24	0	37	0	0	0	23	0	20	34	28	25	0	0	0	0	0	0
1092662101	48	34	38	20	22	21	18	20	25	24	22	0	19	0	20	50	40	22	0	0	0	0	0	0
109303083	40	43	42	27	28	16	46	0	22	0	24	0	38	0	40	57	42	36	0	0	0	0	0	0
1093410201	42	38	38	43	1	64	43	0	39	0	0	0	60	0	54	39	48	45	0	0	0	0	0	0
1094410202	35	29	34	18	13	16	30	0	13	0	19	0	32	0	26	30	30	28	0	0	0	0	0	0
1095415601	39	33	26	38	1	35	31	0	28	0	0	0	31	0	31	24	45	27	0	0	0	0	0	0
1096407801	42	43	38	41	0	48	37	0	47	0	0	0	35	0	35	45	32	37	0	0	0	0	0	0
1097223901	22	29	22	1	30	0	37	0	0	0	31	0	32	0	30	28	29	34	0	0	0	0	0	0
1098222101	51	39	49	42	0	47	46	0	40	0	0	0	43	0	39	56	50	46	0	0	0	0	0	0
1099223302	25	31	24	15	13	10	30	20	13	12	21	0	15	0	25	27	31	29	16	0	0	0	0	0
1101303201	38	26	21	31	0	27	29	0	39	0	0	0	29	0	28	29	32	29	0	0	0	0	0	0
1102304001	31	19	23	29	30	1	33	24	21	0	27	21	22	0	32	20	26	30	0	0	0	0	0	0
110306031	36	33	35	33	1	26	35	20	36	20	0	0	20	0	32	42	35	40	16	0	0	0	0	0
1103307601	38	31	27	32	18	17	28	16	28	0	17	20	33	0	33	42	31	38	0	0	0	0	0	0
1104308401	42	50	48	29	21	26	43	0	35	0	25	0	23	0	49	13	50	38	0	0	0	0	0	0
1105309301	33	34	30	33	0	29	35	0	37	0	0	0	33	0	34	36	30	27	0	0	0	0	0	0
1106309302	35	25	24	46	16	15	27	25	39	20	0	0	15	0	26	23	28	34	21	0	0	0	0	0
1107311001	31	28	33	31	16	13	57	12	13	10	18	0	15	0	32	38	31	43	37	0	0	0	0	0
1108317201	32	29	26	27	0	34	32	0	36	0	0	0	33	0	33	25	31	30	0	0	0	0	0	0
1109317202	40	30	27	32	0	33	38	0	31	0	0	0	35	0	39	33	32	29	0	0	0	0	0	0
1110318701	58	55	49	60	24	37	59	56	51	28	33	32	22	0	49	48	57	65	28	0	0	0	0	0
1111319301	39	27	27	25	12	15	14	29	16	26	19	15	0	0	1	34	30	20	14	0	0	0	0	0
1112517801	41	24	30	34	17	13	32	12	26	0	23	0	30	0	23	18	26	28	0	0	0	0	0	0
111306051	24	39	35	32	40	0	35	17	14	0	29	17	31	0	32	40	47	30	0	0	0	0	0	0
1113557401	42	38	34	41	0	40	38	27	24	20	0	0	19	0	26	35	44	37	17	0	0	0	0	0
1114222501	53	42	41	44	0	39	45	0	53	0	0	0	20	0	35	29	47	32	0	0	0	0	0	0
1115534601	44	31	20	33	17	15	41	7	50	0	14	11	38	0	29	28	32	43	14	0	0	0	0	0
1116208702	44	41	31	55	18	23	47	44	57	26	24	44	23	0	42	44	49	49	18	0	0	0	0	0
1117525001	34	23	27	31	0	26	26	0	28	0	0	0	33	0	25	27	31	29	0	0	0	0	0	0
1118225101	29	32	25	22	30	0	30	14	10	0	14	0	30	0	29	33	31	30	0	0	0	0	0	0
1119561901	29	22	26	30	11	11	23	13	26	0	8	10	28	0	23	28	31	19	0	0	0	0	0	0
1120208701	45	36	31	34	0	45	37	0	40	0	0	0	42	0	41	37	35	39	0	0	0	0	0	0
1122217501	44	23	18	0	31	0	39	0	0	0	29	0	33	0	26	32	32	44	0	0	0	0	0	0
1123524701	37	35	41	41	15	23	36	29	40	16	14	29	16	0	22	39	36	40	24	0	0	0	0	0
1125533701	33	36	32	30	0	24	28	18	28	13	0	0	16	0	24	17	31	32	16	0	0	0	0	0
1126220301	31	21	26	22	21	0	29	26	14	13	24	29	12	0	21	30	24	22	16	0	0	0	0	0
1127231901	33	25	25	24	0	8	12	12	13	9	9	0	18	0	11	34	30	16	0	0	0	0	0	0
1128125001	27	25	29	31	12	21	30	12	21	0	13	0	0	0	29	0	29	34	0	0	0	0	0	0
1129125002	46	33	30	31	28	0	32	35	31	0	30	32	28	0	28	27	44	40	0	0	0	0	0	0
1130125901	35	34	34	34	1	39	31	0	36	0	0	0	28	0	37	41	32	39	0	0	0	0	0	0
1131137001	29	22	23	22	19	13	27	0	12	0	14	0	25	0	21	28	27	29	0	0	0	0	0	0
1132140901	24	26	28	38	15	16	25	10	34	0	10	16	39	0	34	23	36	24	0	0	0	0	0	0
113306062	35	28	25	28	0	30	34	14	29	0	0	0	31	0	27	26	37	28	0	0	0	0	0	0
1133814801	41	40	34	29	19	12	36	17	43	0	20	16	37	0	34	38	40	37	0	0	0	0	0	0
1134304501	28	35	27	37	0	28	31	0	31	0	0	0	37	0	26	29	33	27	0	0	0	0	0	0
1135327301	36	37	29	40	16	16	33	16	41	0	15	18	40	0	30	34	38	25	0	0	0	0	0	0
1136309301	31	29	32	15	15	16	28	0	20	0	19	0	36	0	27	28	26	31	0	0	0	0	0	0
1137118901	36	33	24	19	15	14	15	27	15	35	22	0	0	0	0	32	38	19	19	0	0	0	0	0
1138100101	24	19	23	22	0	28	33	0	30	0	0	0	26	0	27	21	29	25	0	0	0	0	0	0
1139102501	33	32	26	50	0	30	38	13	42	14	0	0	13	0	36	36	38	36	20	0	0	0	0	0
1140104501	43	29	41	55	0	29	59	32	66	25	0	42	16	0	30	34	30	50	39	0	0	0	0	0
1141109101	36	35	39	39	18	19	36	14	29	0	18	0	33	0	38	35	39	39	0	0	0	0	0	0
1142112701	39	33	33	42	0	34	21	0	28	0	0	0	33	0	39	32	37	31	0	0	0	0	0	0
114306102	35	22	32	14	10	13	28	15	13	15	13	0	12	0	23	24	32	37	18	0	0	0	0	0
1143306101	51	32	37	39	0	48	41	0	38	0	0	0	45	0	37	30	38	37	0	0	0	0	0	0
1144306901	41	31	36	46	1	48	36	0	50	0	0	0	50	0	41	45	52	49	0	0	0	0	0	0
1145306902	38	35	30	39	0	33	38	0	37	0	0	0	39	0	35	43	40	28	0	0	0	0	0	0
1146418701	58	46	53	41	23	22	24	26	36	19	15	0	28	0	24	46	48	26	0	0	0	0	0	0
1147414901	31	30	31	38	12	18	35	32	40	29	16	24	17	0	28	28	34	35	18	0	0	0	0	0
1148415501	41	39	34	21	21	30	45	20	26	26	25	0	23	0	40	33	37	48	26	0	0	0	0	0
1149417901	55	49	40	52	0	36	39	18	43	20	0	0	19	0	34	35	40	42	24	0	0	0	0	0
1150414501	26	31	37	39	16	15	26	17	23	0	16	14	36	0	40	31	42	18	0	0	0	0	0	0
1151210901	53	37	47	56	18	22	55	22	48	0	25	22	46	0	45	54	42	43	0	0	0	0	0	0
1153202102	36	40	45	20	19	20	41	0	29	0	17	0	38	0	36	33	36	36	0	0	0	0	0	0
1154200401	49	44	38	39	0	43	39	0	48	0	0	0	38	0	46	46	48	37	0	0	0	0	0	0
1155216701	34	35	24	20	12	14	31	0	16	0	11	0	15	0	32	11	26	32	0	0	0	0	0	0
1156206501	34	36	32	27	0	43	35	0	37	0	0	0	29	0	42	41	32	33	0	0	0	0	0	0
115700198	47	39	48	54	29	23	35	19	42	0	33	17	60	0	46	41	41	48	0	0	0	0	0	0
1157101101	37	27	30	39	14	13	29	54	40	35	14	13	0	0	0	30	32	26	35	0	0	0	0	0
1158102101	28	32	30	36	0	33	32	14	31	13	0	0	14	0	18	26	25	38	9	0	0	0	0	0
1159519001	50	47	43	47	28	26	40	41	39	23	18	50	24	0	30	35	48	47	20	0	0	0	0	0
1160534602	45	42	27	41	0	44	40	0	46	0	0	0	43	0	48	34	41	34	0	0	0	0	0	0
1161560701	42	27	27	30	30	0	30	38	21	17	27	23	13	0	23	23	34	29	12	0	0	0	0	0
1162610301	28	27	29	80	32	0	60	63	61	0	31	53	32	0	46	30	31	66	31	0	0	0	0	0
1163613101	49	46	40	34	14	19	46	0	29	0	26	0	42	0	43	34	42	40	0	0	0	0	0	0
1164621101	44	36	41	38	27	24	45	0	28	0	25	0	48	0	48	44	44	41	0	0	0	0	0	0
1165600901	39	32	29	35	0	41	36	0	32	0	0	0	36	0	34	30	39	33	0	0	0	0	0	0
1166506501	27	29	30	25	28	1	31	30	16	17	33	22	14	0	25	21	38	28	12	0	0	0	0	0
116724051	48	37	36	41	20	20	43	23	30	0	22	20	30	0	40	32	30	40	0	0	0	0	0	0
1167510101	34	33	25	26	25	0	37	13	12	0	31	13	36	0	33	22	37	36	0	0	0	0	0	0
1168514701	33	31	27	30	0	35	35	0	19	0	0	0	34	0	41	23	29	27	0	0	0	0	0	0
1169524101	27	38	33	31	0	26	31	0	42	0	0	0	32	0	37	32	32	26	0	0	0	0	0	0
1170503901	26	20	23	30	0	30	25	12	24	0	0	0	15	0	28	31	29	24	17	0	0	0	0	0
1171507301	55	37	40	38	0	47	36	0	39	0	0	0	41	0	49	41	35	43	0	0	0	0	0	0
1172507501	35	27	34	38	20	15	52	13	29	0	11	12	34	0	52	32	38	48	16	0	0	0	0	0
1174511301	54	46	47	52	18	24	42	18	47	0	21	22	48	0	49	45	43	45	0	0	0	0	0	0
1175511701	37	28	37	37	0	36	29	0	40	0	0	0	35	0	40	41	34	30	0	0	0	0	0	0
1176601101	44	50	41	32	40	0	43	22	18	0	53	24	44	0	36	45	41	47	0	0	0	0	0	0
117731031	46	36	43	54	22	30	44	46	37	16	22	19	22	0	40	44	48	38	26	0	0	0	0	0
1177609101	35	32	27	42	1	45	34	32	47	40	0	20	0	0	1	44	33	40	33	0	0	0	0	0
1178609102	27	28	29	55	0	36	55	30	54	15	0	20	17	0	24	33	28	49	35	0	0	0	0	0
1179619501	54	33	38	47	0	49	43	0	47	0	0	0	40	0	50	48	37	44	0	0	0	0	0	0
1180101501	30	26	32	32	0	33	30	0	28	0	0	0	32	0	36	27	28	38	0	0	0	0	0	0
11808031	39	38	31	33	0	40	39	0	31	0	0	0	41	0	33	28	30	43	0	0	0	0	0	0
1181107101	36	34	28	18	17	15	23	0	12	0	13	0	33	0	34	34	30	26	0	0	0	0	0	0
1183605501	29	27	33	41	12	10	30	14	40	0	18	17	32	0	32	43	34	29	0	0	0	0	0	0
118410051	39	31	36	28	35	0	38	16	20	0	35	18	41	0	39	45	36	41	0	0	0	0	0	0
1184611101	37	37	37	35	31	0	37	36	32	0	31	23	41	0	40	41	31	29	0	0	0	0	0	0
1185611601	28	28	23	31	0	23	25	13	26	11	0	0	14	0	17	31	28	21	11	0	0	0	0	0
1186600201	30	27	29	32	0	35	30	0	25	0	0	0	31	0	22	31	25	22	0	0	0	0	0	0
1187601202	26	28	27	20	15	10	27	16	11	20	15	15	14	0	27	26	32	30	15	0	0	0	0	0
1188124701	29	22	29	33	15	16	24	15	26	0	9	15	27	0	34	26	23	30	0	0	0	0	0	0
1189134901	29	30	30	33	0	26	31	0	29	0	0	0	31	0	39	28	35	24	0	0	0	0	0	0
1190114802	26	24	32	9	24	13	31	0	12	0	15	0	25	0	27	27	35	30	0	0	0	0	0	0
1191526001	29	21	30	33	15	20	26	21	26	24	13	15	13	0	19	37	29	27	13	0	0	0	0	0
119410052	31	41	39	22	18	20	32	0	17	0	19	0	33	0	37	37	44	37	0	0	0	0	0	0
1194402801	29	28	29	32	13	19	33	32	38	11	12	16	18	0	26	35	34	18	9	0	0	0	0	0
1195412401	34	32	34	36	14	15	25	13	22	0	12	10	38	0	27	27	32	27	0	0	0	0	0	0
1196421401	38	37	39	43	0	39	39	0	45	0	0	0	47	0	49	50	40	51	0	0	0	0	0	0
1197502501	37	27	34	38	16	11	39	21	49	0	16	13	30	0	30	35	36	35	0	0	0	0	0	0
1198546501	47	33	39	0	39	0	24	24	0	14	48	26	20	0	17	37	39	22	0	0	0	0	0	0
1199548101	30	35	38	46	0	43	39	35	36	43	0	19	0	0	0	38	40	39	40	0	0	0	0	0
1200535701	38	28	29	24	31	14	45	46	14	32	16	0	0	0	0	27	30	41	42	0	0	0	0	0
1201535702	33	33	40	36	0	41	35	16	30	23	0	0	17	0	30	43	28	39	15	0	0	0	0	0
1202536101	29	34	33	15	12	14	29	0	11	0	13	0	36	0	29	31	32	31	0	0	0	0	0	0
120416021	38	30	27	31	0	32	27	0	33	0	0	0	30	0	25	27	22	29	0	0	0	0	0	0
1204538102	34	29	38	30	2	36	36	0	37	0	0	0	36	0	38	27	42	36	0	0	0	0	0	0
1205554501	28	28	21	43	16	13	24	23	18	10	11	27	10	0	18	29	29	23	17	0	0	0	0	0
1206552501	24	27	30	15	0	24	28	12	27	9	0	0	10	0	24	21	32	26	12	0	0	0	0	0
1207301001	35	29	27	41	17	13	30	31	29	17	12	15	20	0	22	25	32	33	18	0	0	0	0	0
1208202601	34	24	18	25	0	23	24	0	19	0	0	0	32	0	25	34	20	24	0	0	0	0	0	0
1209209301	32	36	33	18	19	22	33	17	17	8	17	18	13	0	29	37	36	32	20	0	0	0	0	0
1210206401	40	44	40	26	21	18	45	0	24	0	18	0	47	0	44	39	45	42	0	0	0	0	0	0
1211205401	35	26	27	25	0	35	31	12	42	22	0	0	10	0	27	24	35	30	15	0	0	0	0	0
1212203001	39	40	41	23	15	21	18	18	23	12	24	0	20	0	20	47	40	27	0	0	0	0	0	0
1213208101	37	42	38	40	0	36	37	0	38	0	0	0	38	0	31	41	36	39	0	0	0	0	0	0
121418032	55	37	30	42	0	41	49	0	44	0	0	0	46	0	43	38	39	38	0	0	0	0	0	0
1214602101	32	31	29	23	0	45	38	0	30	0	0	0	33	0	34	42	30	33	0	0	0	0	0	0
1215630501	36	34	27	39	0	53	35	0	33	0	0	0	35	0	40	41	35	41	0	0	0	0	0	0
1216606101	25	25	34	21	22	15	27	0	13	0	16	0	36	0	25	28	32	37	0	0	0	0	0	0
1217612301	40	34	37	38	0	27	40	0	40	0	0	0	33	0	40	37	32	31	0	0	0	0	0	0
1218625501	40	37	34	44	24	16	32	25	33	0	23	19	40	0	38	36	42	36	0	0	0	0	0	0
1219602701	37	36	37	37	1	36	43	22	43	11	0	0	15	0	27	34	35	43	19	0	0	0	0	0
1220801701	27	25	28	36	16	13	40	18	23	0	17	11	33	0	48	23	27	49	13	0	0	0	0	0
1222818901	33	32	25	31	0	29	27	16	27	13	0	0	16	0	25	31	30	29	10	0	0	0	0	0
122309061	38	39	40	41	0	34	37	17	32	13	0	0	22	0	27	33	44	41	22	0	0	0	0	0
1223818501	29	27	28	31	0	33	22	0	27	0	0	0	35	0	31	23	33	47	0	0	0	0	0	0
1224835901	25	23	24	33	0	31	34	0	18	0	0	0	25	0	32	25	28	28	0	0	0	0	0	0
1226835501	50	48	50	50	19	25	50	20	49	0	19	24	39	0	45	61	56	55	0	0	0	0	0	0
1227828901	25	29	29	18	13	18	14	13	29	10	12	19	15	0	9	30	31	9	0	0	0	0	0	0
1228816501	39	43	41	35	0	30	49	0	45	0	0	0	33	0	40	33	37	40	0	0	0	0	0	0
1229509801	32	27	26	34	0	33	27	0	23	0	0	0	31	0	30	27	25	28	0	0	0	0	0	0
1230536501	29	26	29	34	0	35	30	0	44	0	0	0	29	0	28	31	35	36	0	0	0	0	0	0
1231532101	36	36	36	37	0	43	38	18	33	24	0	0	17	0	29	57	36	29	17	0	0	0	0	0
1232510901	35	32	37	24	20	18	31	0	18	0	20	0	36	0	35	31	30	26	0	0	0	0	0	0
123313091	31	30	30	33	0	28	40	0	29	0	0	0	30	0	31	36	29	28	0	0	0	0	0	0
1233501301	31	45	48	43	0	42	42	18	34	22	0	0	17	0	40	43	48	47	25	0	0	0	0	0
1235616502	24	27	30	26	0	22	27	0	30	0	0	0	23	0	34	24	22	29	0	0	0	0	0	0
1236209301	44	38	45	53	0	51	48	0	46	0	0	0	45	0	48	47	38	43	0	0	0	0	0	0
1237235701	32	27	24	28	0	34	28	0	26	0	0	0	21	0	29	29	31	27	0	0	0	0	0	0
1238224501	33	29	31	31	13	18	33	15	36	0	12	0	20	0	33	18	37	38	0	0	0	0	0	0
1239325901	39	27	29	22	14	16	12	14	11	8	10	0	13	0	22	31	30	12	0	0	0	0	0	0
1241322501	37	31	26	0	34	0	36	0	0	0	20	0	34	0	39	33	31	30	0	0	0	0	0	0
1242300101	41	33	35	42	0	40	33	0	38	0	0	0	47	0	32	29	32	37	0	0	0	0	0	0
124313101	38	37	33	33	0	36	44	0	38	0	0	0	29	0	35	29	29	41	0	0	0	0	0	0
1243300102	56	44	59	65	30	28	47	28	53	0	22	22	48	0	59	50	56	54	0	0	0	0	0	0
1244303302	25	30	40	20	15	15	33	0	16	0	20	0	37	0	45	38	31	39	0	0	0	0	0	0
1245314301	42	60	50	55	0	51	55	29	61	27	0	23	29	0	41	62	52	59	24	0	0	0	0	0
1246402801	38	39	34	51	35	1	61	61	29	18	39	31	23	0	32	34	36	54	40	0	0	0	0	0
1247403701	49	41	54	29	26	27	44	0	26	0	17	0	53	0	47	48	47	51	0	0	0	0	0	0
1248403701	56	56	48	43	0	44	47	30	65	23	0	0	26	0	31	61	51	53	28	0	0	0	0	0
1249232701	25	25	27	29	0	27	25	17	23	20	0	0	16	0	25	26	30	33	14	0	0	0	0	0
1250226501	36	31	32	35	0	35	39	0	44	0	0	0	43	0	46	39	42	37	0	0	0	0	0	0
1251233701	37	24	35	29	0	30	32	0	23	0	0	0	30	0	29	31	31	26	0	0	0	0	0	0
1252327301	39	36	40	44	0	44	37	0	34	0	0	0	45	0	42	41	41	41	0	0	0	0	0	0
