Sample	Gene	Ratio	Heterozygosis	Order
180806071	HLA-G	1.030020	heterozygosis: unknown	922
1089637701	HLA-G	1.030084	heterozygosis: yes (1-2)	923
550800017	HLA-G	1.030187	heterozygosis: unknown	924
65414101	HLA-G	1.030759	heterozygosis: yes (1-2)	925
501910081	HLA-G	1.032190	heterozygosis: unknown	926
1337513301	HLA-G	1.032198	heterozygosis: unknown	927
61929041	HLA-G	1.032408	heterozygosis: yes (1-2)	928
898106061	HLA-G	1.032825	heterozygosis: yes (1-2)	929
314300111	HLA-G	1.034020	heterozygosis: yes (1-2)	930
210800047	HLA-G	1.034328	heterozygosis: yes (1-2)	931
496917101	HLA-G	1.034648	heterozygosis: yes (1-2)	932
873115091	HLA-G	1.034962	heterozygosis: unknown	933
293900060	HLA-G	1.035321	heterozygosis: unknown	934
370100041	HLA-G	1.036095	heterozygosis: unknown	935
322703021	HLA-G	1.036663	heterozygosis: unknown	936
411611051	HLA-G	1.036666	heterozygosis: unknown	937
320712091	HLA-G	1.036777	heterozygosis: yes (1-2)	938
123313091	HLA-G	1.037522	heterozygosis: unknown	939
1041302101	HLA-G	1.038193	heterozygosis: yes (>2)	940
1340826701	HLA-G	1.038483	heterozygosis: yes (1-2)	941
378900081	HLA-G	1.038586	heterozygosis: unknown	942
22309072	HLA-G	1.039215	heterozygosis: unknown	943
1019621702	HLA-G	1.039260	heterozygosis: unknown	944
158718101	HLA-G	1.040864	heterozygosis: yes (1-2)	945
390400091	HLA-G	1.041300	heterozygosis: unknown	946
210800020	HLA-G	1.041504	heterozygosis: yes (1-2)	947
817922021	HLA-G	1.041586	heterozygosis: unknown	948
337005011	HLA-G	1.041653	heterozygosis: unknown	949
1324616101	HLA-G	1.042122	heterozygosis: yes (1-2)	950
139111041	HLA-G	1.043416	heterozygosis: unknown	951
233435041	HLA-G	1.043472	heterozygosis: unknown	952
125318061	HLA-G	1.043811	heterozygosis: yes (1-2)	953
581020052	HLA-G	1.044653	heterozygosis: unknown	954
1342817101	HLA-G	1.044923	heterozygosis: unknown	955
263805061	HLA-G	1.045378	heterozygosis: unknown	956
361100250	HLA-G	1.046003	heterozygosis: unknown	957
210800058	HLA-G	1.046463	heterozygosis: yes (>2)	958
285626052	HLA-G	1.046525	heterozygosis: unknown	959
296309042	HLA-G	1.046731	heterozygosis: yes (1-2)	960
1343317022	HLA-G	1.047102	heterozygosis: unknown	961
210800019	HLA-G	1.047356	heterozygosis: unknown	962
801213101	HLA-G	1.047464	heterozygosis: yes (1-2)	963
388409011	HLA-G	1.048133	heterozygosis: yes (1-2)	964
504900367	HLA-G	1.048491	heterozygosis: yes (1-2)	965
210809000	HLA-G	1.048976	heterozygosis: unknown	966
213720091	HLA-G	1.049122	heterozygosis: yes (1-2)	967
326712081	HLA-G	1.049228	heterozygosis: unknown	968
1174511301	HLA-G	1.050403	heterozygosis: unknown	969
210800092	HLA-G	1.050441	heterozygosis: yes (1-2)	970
134901092	HLA-G	1.051012	heterozygosis: yes (1-2)	971
511515011	HLA-G	1.051610	heterozygosis: yes (1-2)	972
32833091	HLA-G	1.051781	heterozygosis: unknown	973
210808000	HLA-G	1.051931	heterozygosis: yes (1-2)	974
827607111	HLA-G	1.052295	heterozygosis: unknown	975
1126220301	HLA-G	1.052750	heterozygosis: unknown	976
150228101	HLA-G	1.053145	heterozygosis: unknown	977
1151210901	HLA-G	1.053172	heterozygosis: unknown	978
83425022	HLA-G	1.054677	heterozygosis: yes (1-2)	979
1180101501	HLA-G	1.055087	heterozygosis: yes (1-2)	980
560809022	HLA-G	1.055218	heterozygosis: unknown	981
340304011	HLA-G	1.056819	heterozygosis: unknown	982
491905071	HLA-G	1.057368	heterozygosis: unknown	983
623523111	HLA-G	1.057925	heterozygosis: unknown	984
330201041	HLA-G	1.059161	heterozygosis: yes (1-2)	985
1123524701	HLA-G	1.059390	heterozygosis: unknown	986
831205021	HLA-G	1.060239	heterozygosis: unknown	987
169640071	HLA-G	1.061201	heterozygosis: unknown	988
85428051	HLA-G	1.063700	heterozygosis: unknown	989
561815021	HLA-G	1.064040	heterozygosis: yes (1-2)	990
472700136	HLA-G	1.064383	heterozygosis: unknown	991
40126061	HLA-G	1.065837	heterozygosis: unknown	992
1075415202	HLA-G	1.066011	heterozygosis: yes (1-2)	993
147213061	HLA-G	1.067065	heterozygosis: unknown	994
1094410202	HLA-G	1.067985	heterozygosis: unknown	995
1219602701	HLA-G	1.069416	heterozygosis: yes (1-2)	996
1107311001	HLA-G	1.073498	heterozygosis: unknown	997
210800022	HLA-G	1.074593	heterozygosis: yes (1-2)	998
227708102	HLA-G	1.074795	heterozygosis: unknown	999
115700198	HLA-G	1.074828	heterozygosis: unknown	1000
210800110	HLA-G	1.074919	heterozygosis: yes (1-2)	1001
1282622601	HLA-G	1.076947	heterozygosis: yes (>2)	1002
554824101	HLA-G	1.079106	heterozygosis: unknown	1003
210800056	HLA-G	1.079521	heterozygosis: unknown	1004
1295009501	HLA-G	1.080019	heterozygosis: yes (1-2)	1005
1322616701	HLA-G	1.080146	heterozygosis: unknown	1006
1242300101	HLA-G	1.080940	heterozygosis: unknown	1007
1247403701	HLA-G	1.081545	heterozygosis: yes (1-2)	1008
662000476	HLA-G	1.083051	heterozygosis: yes (>2)	1009
869541071	HLA-G	1.083057	heterozygosis: unknown	1010
1112517801	HLA-G	1.083182	heterozygosis: unknown	1011
680000556	HLA-G	1.084302	heterozygosis: yes (1-2)	1012
88220081	HLA-G	1.084609	heterozygosis: yes (1-2)	1013
1301619901	HLA-G	1.084835	heterozygosis: unknown	1014
412617011	HLA-G	1.084907	heterozygosis: yes (1-2)	1015
563000569	HLA-G	1.085369	heterozygosis: yes (1-2)	1016
284626051	HLA-G	1.085409	heterozygosis: yes (1-2)	1017
210800072	HLA-G	1.086861	heterozygosis: yes (1-2)	1018
210800054	HLA-G	1.090115	heterozygosis: unknown	1019
1319604602	HLA-G	1.090169	heterozygosis: unknown	1020
300100061	HLA-G	1.090664	heterozygosis: unknown	1021
566106091	HLA-G	1.091831	heterozygosis: yes (1-2)	1022
24312081	HLA-G	1.092338	heterozygosis: unknown	1023
197226051	HLA-G	1.093439	heterozygosis: yes (1-2)	1024
1217612301	HLA-G	1.093560	heterozygosis: yes (1-2)	1025
86428052	HLA-G	1.093862	heterozygosis: yes (1-2)	1026
1236209301	HLA-G	1.095109	heterozygosis: yes (1-2)	1027
124313101	HLA-G	1.095535	heterozygosis: unknown	1028
179800101	HLA-G	1.097831	heterozygosis: yes (1-2)	1029
1184611101	HLA-G	1.099970	heterozygosis: unknown	1030
238218081	HLA-G	1.100241	heterozygosis: yes (1-2)	1031
343021102	HLA-G	1.102271	heterozygosis: yes (1-2)	1032
210800079	HLA-G	1.102723	heterozygosis: unknown	1033
532802041	HLA-G	1.104602	heterozygosis: yes (>2)	1034
1096407801	HLA-G	1.105076	heterozygosis: yes (1-2)	1035
37041012	HLA-G	1.107838	heterozygosis: yes (1-2)	1036
606224012	HLA-G	1.107986	heterozygosis: yes (1-2)	1037
1158102101	HLA-G	1.108468	heterozygosis: unknown	1038
364131061	HLA-G	1.109533	heterozygosis: unknown	1039
1228816501	HLA-G	1.109978	heterozygosis: yes (1-2)	1040
59603011	HLA-G	1.110005	heterozygosis: yes (1-2)	1041
1064331901	HLA-G	1.110130	heterozygosis: yes (1-2)	1042
1270318701	HLA-G	1.111966	heterozygosis: unknown	1043
415601031	HLA-G	1.111990	heterozygosis: unknown	1044
290907011	HLA-G	1.112048	heterozygosis: unknown	1045
327601041	HLA-G	1.112095	heterozygosis: unknown	1046
690901071	HLA-G	1.113099	heterozygosis: unknown	1047
89220082	HLA-G	1.114819	heterozygosis: yes (1-2)	1048
47518082	HLA-G	1.114939	heterozygosis: unknown	1049
862900051	HLA-G	1.115784	heterozygosis: unknown	1050
210800060	HLA-G	1.116125	heterozygosis: yes (1-2)	1051
609503101	HLA-G	1.116792	heterozygosis: yes (>2)	1052
1051007301	HLA-G	1.117895	heterozygosis: unknown	1053
414601022	HLA-G	1.118978	heterozygosis: yes (1-2)	1054
292903042	HLA-G	1.120066	heterozygosis: yes (1-2)	1055
276110121	HLA-G	1.125670	heterozygosis: yes (1-2)	1056
1010616901	HLA-G	1.126710	heterozygosis: yes (1-2)	1057
221409101	HLA-G	1.126964	heterozygosis: yes (1-2)	1058
1232510901	HLA-G	1.127521	heterozygosis: unknown	1059
838001021	HLA-G	1.128302	heterozygosis: unknown	1060
317300161	HLA-G	1.129508	heterozygosis: yes (1-2)	1061
1338519701	HLA-G	1.131074	heterozygosis: unknown	1062
557844101	HLA-G	1.131088	heterozygosis: yes (1-2)	1063
1085674901	HLA-G	1.131227	heterozygosis: unknown	1064
210800077	HLA-G	1.132539	heterozygosis: yes (1-2)	1065
627513061	HLA-G	1.132585	heterozygosis: yes (1-2)	1066
210800073	HLA-G	1.132722	heterozygosis: yes (1-2)	1067
1136309301	HLA-G	1.133157	heterozygosis: yes (1-2)	1068
653000468	HLA-G	1.133645	heterozygosis: yes (1-2)	1069
490903011	HLA-G	1.136073	heterozygosis: unknown	1070
487428061	HLA-G	1.136209	heterozygosis: yes (1-2)	1071
626528021	HLA-G	1.137715	heterozygosis: unknown	1072
637323091	HLA-G	1.138042	heterozygosis: yes (1-2)	1073
365123011	HLA-G	1.138585	heterozygosis: yes (1-2)	1074
130900253	HLA-G	1.138662	heterozygosis: yes (1-2)	1075
403611041	HLA-G	1.139328	heterozygosis: unknown	1076
1285201401	HLA-G	1.139812	heterozygosis: unknown	1077
307300032	HLA-G	1.142931	heterozygosis: yes (1-2)	1078
235414031	HLA-G	1.145809	heterozygosis: unknown	1079
1344203301	HLA-G	1.146914	heterozygosis: yes (1-2)	1080
1244303302	HLA-G	1.147397	heterozygosis: yes (1-2)	1081
207701083	HLA-G	1.150538	heterozygosis: unknown	1082
885000534	HLA-G	1.150859	heterozygosis: unknown	1083
1067305201	HLA-G	1.151110	heterozygosis: unknown	1084
294309021	HLA-G	1.153631	heterozygosis: unknown	1085
1275529101	HLA-G	1.154131	heterozygosis: unknown	1086
210800114	HLA-G	1.154524	heterozygosis: unknown	1087
672208061	HLA-G	1.155046	heterozygosis: unknown	1088
866604021	HLA-G	1.156020	heterozygosis: yes (1-2)	1089
493911021	HLA-G	1.156128	heterozygosis: unknown	1090
46518081	HLA-G	1.160979	heterozygosis: yes (1-2)	1091
1016611301	HLA-G	1.161987	heterozygosis: unknown	1092
886000538	HLA-G	1.162966	heterozygosis: yes (>2)	1093
120416021	HLA-G	1.166469	heterozygosis: unknown	1094
847939062	HLA-G	1.166896	heterozygosis: unknown	1095
210800103	HLA-G	1.167490	heterozygosis: unknown	1096
116724051	HLA-G	1.170822	heterozygosis: yes (1-2)	1097
344305051	HLA-G	1.171237	heterozygosis: unknown	1098
1153202102	HLA-G	1.176665	heterozygosis: yes (1-2)	1099
380013012	HLA-G	1.176801	heterozygosis: unknown	1100
341309071	HLA-G	1.179464	heterozygosis: yes (1-2)	1101
1278601602	HLA-G	1.180373	heterozygosis: unknown	1102
210800036	HLA-G	1.183948	heterozygosis: yes (1-2)	1103
244604061	HLA-G	1.186398	heterozygosis: unknown	1104
516622071	HLA-G	1.189187	heterozygosis: unknown	1105
553815101	HLA-G	1.190180	heterozygosis: yes (1-2)	1106
1188124701	HLA-G	1.197625	heterozygosis: yes (1-2)	1107
409000527	HLA-G	1.204132	heterozygosis: yes (1-2)	1108
1038800301	HLA-G	1.204159	heterozygosis: yes (1-2)	1109
210800071	HLA-G	1.207160	heterozygosis: yes (1-2)	1110
829211061	HLA-G	1.209074	heterozygosis: unknown	1111
210800015	HLA-G	1.212732	heterozygosis: unknown	1112
210800017	HLA-G	1.214242	heterozygosis: yes (1-2)	1113
548000496	HLA-G	1.214504	heterozygosis: yes (1-2)	1114
210800070	HLA-G	1.216226	heterozygosis: unknown	1115
1069305601	HLA-G	1.229228	heterozygosis: yes (1-2)	1116
1235616502	HLA-G	1.232832	heterozygosis: yes (1-2)	1117
1271304902	HLA-G	1.239971	heterozygosis: yes (1-2)	1118
852220051	HLA-G	1.251128	heterozygosis: unknown	1119
210800116	HLA-G	1.252855	heterozygosis: yes (1-2)	1120
133918061	HLA-G	1.261502	heterozygosis: yes (1-2)	1121
225204032	HLA-G	1.273229	heterozygosis: unknown	1122
1068305301	HLA-G	1.278563	heterozygosis: yes (1-2)	1123
336908021	HLA-G	1.284294	heterozygosis: unknown	1124
161230101	HLA-G	1.287704	heterozygosis: unknown	1125
1201535702	HLA-G	1.288343	heterozygosis: yes (1-2)	1126
192723061	HLA-G	1.291079	heterozygosis: unknown	1127
315300121	HLA-G	1.293018	heterozygosis: yes (1-2)	1128
126322071	HLA-G	1.295259	heterozygosis: yes (1-2)	1129
1140104501	HLA-G	1.311722	heterozygosis: yes (1-2)	1130
354102051	HLA-G	1.325430	heterozygosis: unknown	1131
108303082	HLA-G	1.326897	heterozygosis: yes (1-2)	1132
103116022	HLA-G	1.329707	heterozygosis: yes (1-2)	1133
1323600501	HLA-G	1.478869	heterozygosis: yes (1-2)	1134
