Sample	Gene	Ratio	Heterozygosis	Order
115700198	LILRB4	0.472665	heterozygosis: unknown	479
1298019101	LILRB4	0.472738	heterozygosis: unknown	480
510512061	LILRB4	0.472798	heterozygosis: unknown	481
1172507501	LILRB4	0.472848	heterozygosis: unknown	482
658402011	LILRB4	0.473052	heterozygosis: unknown	483
155224111	LILRB4	0.473130	heterozygosis: unknown	484
423320091	LILRB4	0.473159	heterozygosis: unknown	485
297100011	LILRB4	0.473241	heterozygosis: unknown	486
1212203001	LILRB4	0.473398	heterozygosis: unknown	487
295309041	LILRB4	0.473575	heterozygosis: unknown	488
487428061	LILRB4	0.473964	heterozygosis: yes (1-2)	489
603211092	LILRB4	0.474048	heterozygosis: unknown	490
210800088	LILRB4	0.474055	heterozygosis: unknown	491
856103091	LILRB4	0.474143	heterozygosis: unknown	492
1242300101	LILRB4	0.474537	heterozygosis: yes (1-2)	493
11808031	LILRB4	0.474990	heterozygosis: unknown	494
1045318901	LILRB4	0.475019	heterozygosis: unknown	495
1199548101	LILRB4	0.475060	heterozygosis: unknown	496
1257013101	LILRB4	0.475081	heterozygosis: unknown	497
500933081	LILRB4	0.475759	heterozygosis: unknown	498
236414032	LILRB4	0.475942	heterozygosis: unknown	499
291903092	LILRB4	0.476076	heterozygosis: unknown	500
210800092	LILRB4	0.476080	heterozygosis: unknown	501
371100011	LILRB4	0.476309	heterozygosis: unknown	502
618502071	LILRB4	0.476314	heterozygosis: yes (1-2)	503
874000021	LILRB4	0.476331	heterozygosis: unknown	504
1194402801	LILRB4	0.476424	heterozygosis: unknown	505
802123041	LILRB4	0.476495	heterozygosis: unknown	506
1079410601	LILRB4	0.476496	heterozygosis: unknown	507
1328603701	LILRB4	0.476509	heterozygosis: yes (1-2)	508
228901052	LILRB4	0.476604	heterozygosis: yes (1-2)	509
612206051	LILRB4	0.476651	heterozygosis: unknown	510
1330617501	LILRB4	0.476659	heterozygosis: unknown	511
607502081	LILRB4	0.476922	heterozygosis: unknown	512
210800026	LILRB4	0.477032	heterozygosis: unknown	513
1147414901	LILRB4	0.477070	heterozygosis: unknown	514
387832102	LILRB4	0.477146	heterozygosis: unknown	515
1292014101	LILRB4	0.477184	heterozygosis: unknown	516
38046011	LILRB4	0.477237	heterozygosis: yes (1-2)	517
1129125002	LILRB4	0.477498	heterozygosis: yes (1-2)	518
210800136	LILRB4	0.477503	heterozygosis: unknown	519
594913051	LILRB4	0.477573	heterozygosis: unknown	520
518624081	LILRB4	0.477613	heterozygosis: unknown	521
132936052	LILRB4	0.477631	heterozygosis: unknown	522
584016071	LILRB4	0.477697	heterozygosis: unknown	523
613206052	LILRB4	0.477928	heterozygosis: unknown	524
1028328901	LILRB4	0.478155	heterozygosis: yes (1-2)	525
158718101	LILRB4	0.478217	heterozygosis: unknown	526
865000557	LILRB4	0.478301	heterozygosis: yes (1-2)	527
145709101	LILRB4	0.478334	heterozygosis: yes (1-2)	528
342309061	LILRB4	0.478403	heterozygosis: unknown	529
640417051	LILRB4	0.478423	heterozygosis: unknown	530
872400021	LILRB4	0.478503	heterozygosis: unknown	531
260803041	LILRB4	0.478541	heterozygosis: yes (1-2)	532
210809000	LILRB4	0.478768	heterozygosis: unknown	533
211322012	LILRB4	0.479028	heterozygosis: unknown	534
1023311101	LILRB4	0.479154	heterozygosis: unknown	535
449720041	LILRB4	0.479253	heterozygosis: unknown	536
1139102501	LILRB4	0.479314	heterozygosis: unknown	537
427046021	LILRB4	0.479566	heterozygosis: unknown	538
210800095	LILRB4	0.479860	heterozygosis: unknown	539
841108042	LILRB4	0.479879	heterozygosis: unknown	540
597200217	LILRB4	0.480019	heterozygosis: unknown	541
1105309301	LILRB4	0.480096	heterozygosis: unknown	542
88220081	LILRB4	0.480104	heterozygosis: unknown	543
45513012	LILRB4	0.480196	heterozygosis: unknown	544
324708111	LILRB4	0.480220	heterozygosis: unknown	545
570122061	LILRB4	0.480474	heterozygosis: yes (1-2)	546
204327071	LILRB4	0.480477	heterozygosis: unknown	547
1198546501	LILRB4	0.480553	heterozygosis: unknown	548
146509051	LILRB4	0.480572	heterozygosis: unknown	549
205300083	LILRB4	0.480583	heterozygosis: yes (1-2)	550
1039801301	LILRB4	0.480856	heterozygosis: unknown	551
678226042	LILRB4	0.480934	heterozygosis: unknown	552
369814111	LILRB4	0.481053	heterozygosis: unknown	553
436200080	LILRB4	0.481401	heterozygosis: unknown	554
1053009701	LILRB4	0.481815	heterozygosis: unknown	555
210800032	LILRB4	0.481816	heterozygosis: unknown	556
404808011	LILRB4	0.481904	heterozygosis: unknown	557
1084649101	LILRB4	0.481963	heterozygosis: yes (1-2)	558
288920032	LILRB4	0.482140	heterozygosis: unknown	559
465300832	LILRB4	0.482215	heterozygosis: unknown	560
254911101	LILRB4	0.482443	heterozygosis: unknown	561
481732011	LILRB4	0.482568	heterozygosis: unknown	562
358106042	LILRB4	0.482858	heterozygosis: unknown	563
1271304902	LILRB4	0.482911	heterozygosis: unknown	564
210800057	LILRB4	0.482958	heterozygosis: yes (1-2)	565
293900060	LILRB4	0.483313	heterozygosis: unknown	566
44140022	LILRB4	0.483367	heterozygosis: unknown	567
1142112701	LILRB4	0.483673	heterozygosis: unknown	568
89220082	LILRB4	0.483794	heterozygosis: unknown	569
163910072	LILRB4	0.483993	heterozygosis: yes (1-2)	570
1134304501	LILRB4	0.484038	heterozygosis: yes (1-2)	571
344305051	LILRB4	0.484049	heterozygosis: yes (1-2)	572
210800126	LILRB4	0.484532	heterozygosis: unknown	573
210800070	LILRB4	0.484718	heterozygosis: unknown	574
1160534602	LILRB4	0.484779	heterozygosis: unknown	575
886000538	LILRB4	0.484937	heterozygosis: unknown	576
551800070	LILRB4	0.484972	heterozygosis: unknown	577
57914021	LILRB4	0.485228	heterozygosis: unknown	578
562815032	LILRB4	0.485244	heterozygosis: unknown	579
1215630501	LILRB4	0.485376	heterozygosis: yes (1-2)	580
188711071	LILRB4	0.485775	heterozygosis: yes (1-2)	581
428046012	LILRB4	0.486286	heterozygosis: unknown	582
1050333901	LILRB4	0.486457	heterozygosis: unknown	583
514708022	LILRB4	0.486473	heterozygosis: yes (1-2)	584
1343317022	LILRB4	0.486516	heterozygosis: unknown	585
210800010	LILRB4	0.486614	heterozygosis: unknown	586
1222818901	LILRB4	0.486723	heterozygosis: unknown	587
1130125901	LILRB4	0.486890	heterozygosis: unknown	588
210800035	LILRB4	0.486945	heterozygosis: unknown	589
1326613901	LILRB4	0.487412	heterozygosis: unknown	590
836930072	LILRB4	0.487502	heterozygosis: unknown	591
210800062	LILRB4	0.487527	heterozygosis: yes (1-2)	592
275108081	LILRB4	0.487554	heterozygosis: unknown	593
64404101	LILRB4	0.487623	heterozygosis: yes (1-2)	594
133918061	LILRB4	0.487793	heterozygosis: unknown	595
1019621702	LILRB4	0.487846	heterozygosis: yes (1-2)	596
845112062	LILRB4	0.487973	heterozygosis: unknown	597
401217031	LILRB4	0.488100	heterozygosis: unknown	598
294309021	LILRB4	0.488165	heterozygosis: unknown	599
1002209901	LILRB4	0.488192	heterozygosis: unknown	600
670208081	LILRB4	0.488327	heterozygosis: unknown	601
185706052	LILRB4	0.488599	heterozygosis: unknown	602
685903011	LILRB4	0.488728	heterozygosis: yes (1-2)	603
248200128	LILRB4	0.488798	heterozygosis: unknown	604
353105031	LILRB4	0.488816	heterozygosis: unknown	605
1247403701	LILRB4	0.488820	heterozygosis: unknown	606
1313411701	LILRB4	0.488927	heterozygosis: yes (1-2)	607
651923072	LILRB4	0.489088	heterozygosis: yes (1-2)	608
24312081	LILRB4	0.489153	heterozygosis: yes (1-2)	609
165919051	LILRB4	0.489263	heterozygosis: unknown	610
1344203301	LILRB4	0.489268	heterozygosis: yes (1-2)	611
285626052	LILRB4	0.489322	heterozygosis: unknown	612
683407031	LILRB4	0.489466	heterozygosis: unknown	613
234435042	LILRB4	0.489571	heterozygosis: unknown	614
210800115	LILRB4	0.489573	heterozygosis: unknown	615
842112081	LILRB4	0.489592	heterozygosis: unknown	616
575300031	LILRB4	0.489809	heterozygosis: unknown	617
1208202601	LILRB4	0.489988	heterozygosis: unknown	618
1052007701	LILRB4	0.490081	heterozygosis: unknown	619
1058009901	LILRB4	0.490100	heterozygosis: unknown	620
210800075	LILRB4	0.490117	heterozygosis: yes (1-2)	621
474730041	LILRB4	0.490442	heterozygosis: unknown	622
22309072	LILRB4	0.490463	heterozygosis: yes (1-2)	623
143709042	LILRB4	0.490765	heterozygosis: unknown	624
169640071	LILRB4	0.490814	heterozygosis: unknown	625
109303083	LILRB4	0.490987	heterozygosis: unknown	626
469217021	LILRB4	0.491033	heterozygosis: unknown	627
458904031	LILRB4	0.491039	heterozygosis: yes (1-2)	628
84428022	LILRB4	0.491116	heterozygosis: unknown	629
1162610301	LILRB4	0.491129	heterozygosis: unknown	630
403611041	LILRB4	0.491190	heterozygosis: unknown	631
1201535702	LILRB4	0.491354	heterozygosis: unknown	632
447303052	LILRB4	0.491385	heterozygosis: unknown	633
411611051	LILRB4	0.491413	heterozygosis: unknown	634
1091616501	LILRB4	0.491489	heterozygosis: unknown	635
187914081	LILRB4	0.491698	heterozygosis: unknown	636
521601061	LILRB4	0.491774	heterozygosis: unknown	637
379007151	LILRB4	0.491888	heterozygosis: unknown	638
210800043	LILRB4	0.491902	heterozygosis: yes (1-2)	639
87428053	LILRB4	0.491956	heterozygosis: unknown	640
649927031	LILRB4	0.492109	heterozygosis: unknown	641
873115091	LILRB4	0.492167	heterozygosis: unknown	642
137701061	LILRB4	0.492241	heterozygosis: unknown	643
462911072	LILRB4	0.492578	heterozygosis: unknown	644
801213101	LILRB4	0.492726	heterozygosis: yes (1-2)	645
1191526001	LILRB4	0.492910	heterozygosis: unknown	646
897109041	LILRB4	0.492916	heterozygosis: unknown	647
1127231901	LILRB4	0.492990	heterozygosis: yes (1-2)	648
69929081	LILRB4	0.493300	heterozygosis: unknown	649
178718051	LILRB4	0.493349	heterozygosis: unknown	650
1155216701	LILRB4	0.493414	heterozygosis: unknown	651
210800109	LILRB4	0.493458	heterozygosis: unknown	652
396725011	LILRB4	0.493492	heterozygosis: unknown	653
210800072	LILRB4	0.493530	heterozygosis: unknown	654
210800039	LILRB4	0.493616	heterozygosis: unknown	655
633312061	LILRB4	0.493825	heterozygosis: yes (1-2)	656
698300155	LILRB4	0.493903	heterozygosis: unknown	657
334615011	LILRB4	0.494672	heterozygosis: unknown	658
210800117	LILRB4	0.494764	heterozygosis: unknown	659
819800030	LILRB4	0.494902	heterozygosis: unknown	660
468402011	LILRB4	0.495015	heterozygosis: unknown	661
1294003701	LILRB4	0.495049	heterozygosis: unknown	662
1031824301	LILRB4	0.495083	heterozygosis: unknown	663
1131137001	LILRB4	0.495272	heterozygosis: unknown	664
210800079	LILRB4	0.495521	heterozygosis: yes (1-2)	665
1138100101	LILRB4	0.495557	heterozygosis: yes (1-2)	666
193200178	LILRB4	0.495790	heterozygosis: unknown	667
1071310701	LILRB4	0.495890	heterozygosis: unknown	668
1300308501	LILRB4	0.495908	heterozygosis: yes (1-2)	669
360106052	LILRB4	0.496057	heterozygosis: unknown	670
1078415001	LILRB4	0.496088	heterozygosis: unknown	671
1081411201	LILRB4	0.496139	heterozygosis: yes (1-2)	672
1197502501	LILRB4	0.496177	heterozygosis: yes (>2)	673
1137118901	LILRB4	0.496275	heterozygosis: unknown	674
503914062	LILRB4	0.496302	heterozygosis: unknown	675
135901091	LILRB4	0.496302	heterozygosis: unknown	676
186905062	LILRB4	0.496536	heterozygosis: unknown	677
851230081	LILRB4	0.496677	heterozygosis: unknown	678
105301031	LILRB4	0.496757	heterozygosis: yes (1-2)	679
50103042	LILRB4	0.496833	heterozygosis: unknown	680
107301101	LILRB4	0.497286	heterozygosis: unknown	681
1117525001	LILRB4	0.497596	heterozygosis: unknown	682
1064331901	LILRB4	0.497734	heterozygosis: unknown	683
210800066	LILRB4	0.497937	heterozygosis: unknown	684
1338519701	LILRB4	0.497974	heterozygosis: yes (1-2)	685
441206011	LILRB4	0.498366	heterozygosis: unknown	686
609503101	LILRB4	0.498382	heterozygosis: unknown	687
1309534301	LILRB4	0.498392	heterozygosis: yes (1-2)	688
415601031	LILRB4	0.498484	heterozygosis: unknown	689
1188124701	LILRB4	0.498818	heterozygosis: yes (1-2)	690
451303101	LILRB4	0.499198	heterozygosis: yes (1-2)	691
621523032	LILRB4	0.499507	heterozygosis: unknown	692
822823072	LILRB4	0.499659	heterozygosis: unknown	693
889110131	LILRB4	0.499950	heterozygosis: unknown	694
893226021	LILRB4	0.500182	heterozygosis: unknown	695
238218081	LILRB4	0.500521	heterozygosis: yes (1-2)	696
335916011	LILRB4	0.500531	heterozygosis: unknown	697
1029307901	LILRB4	0.500532	heterozygosis: unknown	698
164919041	LILRB4	0.500639	heterozygosis: yes (1-2)	699
189711051	LILRB4	0.500820	heterozygosis: unknown	700
161230101	LILRB4	0.500885	heterozygosis: yes (1-2)	701
1095415601	LILRB4	0.501099	heterozygosis: unknown	702
871400011	LILRB4	0.501171	heterozygosis: unknown	703
504900367	LILRB4	0.501279	heterozygosis: unknown	704
201320081	LILRB4	0.501398	heterozygosis: unknown	705
210800127	LILRB4	0.501462	heterozygosis: yes (1-2)	706
1258529501	LILRB4	0.501577	heterozygosis: unknown	707
256801011	LILRB4	0.501604	heterozygosis: unknown	708
616501091	LILRB4	0.501685	heterozygosis: unknown	709
566106091	LILRB4	0.501810	heterozygosis: unknown	710
675000350	LILRB4	0.501817	heterozygosis: yes (1-2)	711
106301032	LILRB4	0.501854	heterozygosis: unknown	712
250214101	LILRB4	0.501873	heterozygosis: unknown	713
191735081	LILRB4	0.501926	heterozygosis: unknown	714
385823082	LILRB4	0.502114	heterozygosis: unknown	715
302100071	LILRB4	0.502467	heterozygosis: unknown	716
512510011	LILRB4	0.502607	heterozygosis: yes (1-2)	717
210800046	LILRB4	0.503031	heterozygosis: unknown	718
221409101	LILRB4	0.503249	heterozygosis: unknown	719
818918011	LILRB4	0.503384	heterozygosis: unknown	720
1282622601	LILRB4	0.503647	heterozygosis: unknown	721
388409011	LILRB4	0.503666	heterozygosis: unknown	722
848331071	LILRB4	0.504173	heterozygosis: yes (1-2)	723
1114222501	LILRB4	0.504280	heterozygosis: unknown	724
210800028	LILRB4	0.504465	heterozygosis: unknown	725
1115534601	LILRB4	0.504488	heterozygosis: unknown	726
167919062	LILRB4	0.504545	heterozygosis: unknown	727
32833091	LILRB4	0.504601	heterozygosis: unknown	728
604214091	LILRB4	0.504610	heterozygosis: unknown	729
277101021	LILRB4	0.504791	heterozygosis: yes (1-2)	730
1272231301	LILRB4	0.505047	heterozygosis: unknown	731
210800135	LILRB4	0.505085	heterozygosis: unknown	732
210800045	LILRB4	0.505087	heterozygosis: unknown	733
121418032	LILRB4	0.505265	heterozygosis: yes (1-2)	734
239601011	LILRB4	0.505427	heterozygosis: unknown	735
298100021	LILRB4	0.505430	heterozygosis: unknown	736
1211205401	LILRB4	0.505568	heterozygosis: unknown	737
326712081	LILRB4	0.505629	heterozygosis: unknown	738
103116022	LILRB4	0.505644	heterozygosis: unknown	739
148213091	LILRB4	0.505651	heterozygosis: unknown	740
588314051	LILRB4	0.505976	heterozygosis: unknown	741
1334717501	LILRB4	0.506153	heterozygosis: unknown	742
1303610901	LILRB4	0.506387	heterozygosis: unknown	743
395200244	LILRB4	0.506587	heterozygosis: unknown	744
210800082	LILRB4	0.506755	heterozygosis: unknown	745
1163613101	LILRB4	0.506759	heterozygosis: unknown	746
1178609102	LILRB4	0.506993	heterozygosis: unknown	747
1229509801	LILRB4	0.507088	heterozygosis: unknown	748
1015611101	LILRB4	0.507208	heterozygosis: unknown	749
343021102	LILRB4	0.507225	heterozygosis: unknown	750
300100061	LILRB4	0.507308	heterozygosis: unknown	751
812023062	LILRB4	0.507336	heterozygosis: unknown	752
847939062	LILRB4	0.507368	heterozygosis: yes (1-2)	753
156202031	LILRB4	0.507520	heterozygosis: unknown	754
483732031	LILRB4	0.507534	heterozygosis: yes (1-2)	755
815407031	LILRB4	0.507554	heterozygosis: yes (1-2)	756
210800011	LILRB4	0.507569	heterozygosis: yes (1-2)	757
1295009501	LILRB4	0.507675	heterozygosis: unknown	758
1179619501	LILRB4	0.507754	heterozygosis: yes (1-2)	759
424320092	LILRB4	0.508039	heterozygosis: unknown	760
213720091	LILRB4	0.508056	heterozygosis: unknown	761
1253306101	LILRB4	0.508288	heterozygosis: unknown	762
1075415202	LILRB4	0.508413	heterozygosis: yes (1-2)	763
869541071	LILRB4	0.508465	heterozygosis: unknown	764
122309061	LILRB4	0.508908	heterozygosis: yes (1-2)	765
466000377	LILRB4	0.509102	heterozygosis: yes (1-2)	766
1323600501	LILRB4	0.509187	heterozygosis: unknown	767
672208061	LILRB4	0.509291	heterozygosis: unknown	768
210800084	LILRB4	0.509303	heterozygosis: unknown	769
52103052	LILRB4	0.509391	heterozygosis: unknown	770
183810061	LILRB4	0.509551	heterozygosis: yes (1-2)	771
209320091	LILRB4	0.509952	heterozygosis: unknown	772
136923081	LILRB4	0.510005	heterozygosis: yes (1-2)	773
23312012	LILRB4	0.510200	heterozygosis: unknown	774
267102051	LILRB4	0.510286	heterozygosis: unknown	775
1101303201	LILRB4	0.510359	heterozygosis: yes (1-2)	776
1278601602	LILRB4	0.510710	heterozygosis: yes (1-2)	777
1128125001	LILRB4	0.510808	heterozygosis: yes (1-2)	778
1013617501	LILRB4	0.510896	heterozygosis: unknown	779
274105051	LILRB4	0.510966	heterozygosis: unknown	780
268101011	LILRB4	0.511103	heterozygosis: yes (1-2)	781
880808061	LILRB4	0.511373	heterozygosis: unknown	782
1094410202	LILRB4	0.511663	heterozygosis: unknown	783
624500287	LILRB4	0.511698	heterozygosis: unknown	784
1200535701	LILRB4	0.511833	heterozygosis: yes (1-2)	785
272106071	LILRB4	0.511894	heterozygosis: unknown	786
210800031	LILRB4	0.512217	heterozygosis: yes (1-2)	787
620523031	LILRB4	0.512226	heterozygosis: unknown	788
472700136	LILRB4	0.512411	heterozygosis: unknown	789
502903022	LILRB4	0.512413	heterozygosis: yes (1-2)	790
49103041	LILRB4	0.512692	heterozygosis: unknown	791
1262524101	LILRB4	0.512871	heterozygosis: unknown	792
1086675791	LILRB4	0.512914	heterozygosis: unknown	793
244604061	LILRB4	0.513083	heterozygosis: unknown	794
367814101	LILRB4	0.513447	heterozygosis: yes (1-2)	795
381016011	LILRB4	0.513521	heterozygosis: yes (1-2)	796
891400031	LILRB4	0.513663	heterozygosis: unknown	797
561815021	LILRB4	0.513829	heterozygosis: unknown	798
664934021	LILRB4	0.513841	heterozygosis: unknown	799
1099223302	LILRB4	0.513896	heterozygosis: yes (1-2)	800
548000496	LILRB4	0.514160	heterozygosis: unknown	801
210800064	LILRB4	0.514336	heterozygosis: unknown	802
1288305901	LILRB4	0.514420	heterozygosis: unknown	803
539224062	LILRB4	0.514635	heterozygosis: yes (1-2)	804
1082416301	LILRB4	0.514653	heterozygosis: unknown	805
229727101	LILRB4	0.515483	heterozygosis: unknown	806
210800067	LILRB4	0.515599	heterozygosis: unknown	807
210800029	LILRB4	0.515633	heterozygosis: unknown	808
1001207701	LILRB4	0.515671	heterozygosis: unknown	809
1012617701	LILRB4	0.515902	heterozygosis: unknown	810
1175511701	LILRB4	0.516051	heterozygosis: unknown	811
127923021	LILRB4	0.516070	heterozygosis: unknown	812
1329603702	LILRB4	0.516116	heterozygosis: yes (1-2)	813
1285201401	LILRB4	0.516277	heterozygosis: unknown	814
509607121	LILRB4	0.516288	heterozygosis: unknown	815
210800017	LILRB4	0.516428	heterozygosis: yes (1-2)	816
1034803101	LILRB4	0.516668	heterozygosis: unknown	817
866604021	LILRB4	0.517024	heterozygosis: unknown	818
1108317201	LILRB4	0.517201	heterozygosis: unknown	819
62929011	LILRB4	0.517504	heterozygosis: unknown	820
364131061	LILRB4	0.517567	heterozygosis: yes (1-2)	821
555824102	LILRB4	0.517984	heterozygosis: yes (1-2)	822
320712091	LILRB4	0.518371	heterozygosis: unknown	823
476703051	LILRB4	0.518448	heterozygosis: unknown	824
1097223901	LILRB4	0.518929	heterozygosis: yes (1-2)	825
407000434	LILRB4	0.519069	heterozygosis: unknown	826
896105021	LILRB4	0.519362	heterozygosis: unknown	827
1073306701	LILRB4	0.519406	heterozygosis: unknown	828
814903031	LILRB4	0.519785	heterozygosis: unknown	829
412617011	LILRB4	0.519863	heterozygosis: yes (1-2)	830
269102031	LILRB4	0.519920	heterozygosis: unknown	831
210800058	LILRB4	0.520008	heterozygosis: unknown	832
266102011	LILRB4	0.520113	heterozygosis: unknown	833
1209209301	LILRB4	0.520341	heterozygosis: yes (1-2)	834
313300141	LILRB4	0.520533	heterozygosis: yes (1-2)	835
536212062	LILRB4	0.520554	heterozygosis: unknown	836
1249232701	LILRB4	0.520912	heterozygosis: unknown	837
1341317021	LILRB4	0.520920	heterozygosis: unknown	838
422211031	LILRB4	0.521073	heterozygosis: unknown	839
210800140	LILRB4	0.521465	heterozygosis: unknown	840
1180101501	LILRB4	0.521802	heterozygosis: unknown	841
1149417901	LILRB4	0.522169	heterozygosis: yes (1-2)	842
1103307601	LILRB4	0.522396	heterozygosis: unknown	843
1104308401	LILRB4	0.522408	heterozygosis: yes (1-2)	844
1324616101	LILRB4	0.522408	heterozygosis: unknown	845
210800013	LILRB4	0.522500	heterozygosis: unknown	846
341309071	LILRB4	0.523133	heterozygosis: unknown	847
337005011	LILRB4	0.523251	heterozygosis: yes (1-2)	848
26312102	LILRB4	0.523572	heterozygosis: yes (1-2)	849
1020330101	LILRB4	0.523690	heterozygosis: yes (1-2)	850
1151210901	LILRB4	0.523691	heterozygosis: unknown	851
286647051	LILRB4	0.524241	heterozygosis: unknown	852
210800108	LILRB4	0.524324	heterozygosis: unknown	853
292903042	LILRB4	0.524409	heterozygosis: unknown	854
661407041	LILRB4	0.524718	heterozygosis: yes (1-2)	855
817922021	LILRB4	0.524826	heterozygosis: unknown	856
1123524701	LILRB4	0.524898	heterozygosis: unknown	857
688929011	LILRB4	0.524947	heterozygosis: unknown	858
634300224	LILRB4	0.525211	heterozygosis: yes (1-2)	859
210800027	LILRB4	0.525301	heterozygosis: unknown	860
1312401501	LILRB4	0.525426	heterozygosis: yes (1-2)	861
1118225101	LILRB4	0.525540	heterozygosis: unknown	862
1158102101	LILRB4	0.525571	heterozygosis: yes (1-2)	863
1335501701	LILRB4	0.525572	heterozygosis: yes (1-2)	864
1280605801	LILRB4	0.525801	heterozygosis: unknown	865
1125533701	LILRB4	0.527026	heterozygosis: unknown	866
1063331501	LILRB4	0.527197	heterozygosis: unknown	867
306300031	LILRB4	0.527309	heterozygosis: yes (1-2)	868
85428051	LILRB4	0.527324	heterozygosis: unknown	869
210800077	LILRB4	0.527426	heterozygosis: unknown	870
352105011	LILRB4	0.527738	heterozygosis: yes (1-2)	871
1286518101	LILRB4	0.527830	heterozygosis: unknown	872
212716041	LILRB4	0.527921	heterozygosis: unknown	873
808311032	LILRB4	0.527928	heterozygosis: unknown	874
1046324501	LILRB4	0.528085	heterozygosis: unknown	875
511515011	LILRB4	0.528222	heterozygosis: yes (1-2)	876
310300011	LILRB4	0.528420	heterozygosis: unknown	877
1167510101	LILRB4	0.528432	heterozygosis: unknown	878
629000523	LILRB4	0.528774	heterozygosis: unknown	879
1236209301	LILRB4	0.528959	heterozygosis: unknown	880
1055016301	LILRB4	0.529263	heterozygosis: unknown	881
1214602101	LILRB4	0.529266	heterozygosis: unknown	882
1322616701	LILRB4	0.529559	heterozygosis: unknown	883
591920071	LILRB4	0.529610	heterozygosis: unknown	884
227708102	LILRB4	0.529826	heterozygosis: unknown	885
273106111	LILRB4	0.529927	heterozygosis: unknown	886
180806071	LILRB4	0.530047	heterozygosis: unknown	887
890110091	LILRB4	0.530183	heterozygosis: unknown	888
1168514701	LILRB4	0.530358	heterozygosis: yes (1-2)	889
210800073	LILRB4	0.530759	heterozygosis: unknown	890
210800049	LILRB4	0.530845	heterozygosis: unknown	891
595913111	LILRB4	0.530952	heterozygosis: unknown	892
628000409	LILRB4	0.531031	heterozygosis: unknown	893
66417082	LILRB4	0.531132	heterozygosis: unknown	894
210800138	LILRB4	0.531205	heterozygosis: yes (1-2)	895
377900041	LILRB4	0.532001	heterozygosis: unknown	896
264812071	LILRB4	0.532226	heterozygosis: yes (1-2)	897
1230536501	LILRB4	0.533291	heterozygosis: unknown	898
210800015	LILRB4	0.533480	heterozygosis: unknown	899
854200282	LILRB4	0.533565	heterozygosis: yes (1-2)	900
192723061	LILRB4	0.533772	heterozygosis: unknown	901
898106061	LILRB4	0.534048	heterozygosis: unknown	902
154224081	LILRB4	0.534077	heterozygosis: yes (1-2)	903
41130012	LILRB4	0.534295	heterozygosis: unknown	904
322703021	LILRB4	0.534741	heterozygosis: yes (1-2)	905
65414101	LILRB4	0.535197	heterozygosis: unknown	906
1319604602	LILRB4	0.535275	heterozygosis: unknown	907
390400091	LILRB4	0.535451	heterozygosis: yes (1-2)	908
627513061	LILRB4	0.535551	heterozygosis: unknown	909
54409051	LILRB4	0.535815	heterozygosis: unknown	910
312300171	LILRB4	0.536040	heterozygosis: unknown	911
210800112	LILRB4	0.536183	heterozygosis: unknown	912
150228101	LILRB4	0.536188	heterozygosis: yes (1-2)	913
641427041	LILRB4	0.536222	heterozygosis: unknown	914
862900051	LILRB4	0.536354	heterozygosis: unknown	915
56911052	LILRB4	0.536565	heterozygosis: yes (1-2)	916
48130071	LILRB4	0.536566	heterozygosis: unknown	917
373100091	LILRB4	0.536819	heterozygosis: unknown	918
534200027	LILRB4	0.537260	heterozygosis: unknown	919
210800103	LILRB4	0.537333	heterozygosis: unknown	920
235414031	LILRB4	0.537561	heterozygosis: unknown	921
210800085	LILRB4	0.537624	heterozygosis: unknown	922
1111319301	LILRB4	0.537720	heterozygosis: unknown	923
1270318701	LILRB4	0.537788	heterozygosis: yes (>2)	924
680000556	LILRB4	0.537870	heterozygosis: unknown	925
1301619901	LILRB4	0.538068	heterozygosis: yes (1-2)	926
1265619701	LILRB4	0.538215	heterozygosis: unknown	927
861812011	LILRB4	0.538464	heterozygosis: unknown	928
1085674901	LILRB4	0.538551	heterozygosis: unknown	929
208320012	LILRB4	0.538592	heterozygosis: unknown	930
21309053	LILRB4	0.538731	heterozygosis: unknown	931
181806072	LILRB4	0.539479	heterozygosis: unknown	932
1296010301	LILRB4	0.539543	heterozygosis: unknown	933
482732051	LILRB4	0.539552	heterozygosis: unknown	934
378900081	LILRB4	0.539885	heterozygosis: yes (1-2)	935
210800091	LILRB4	0.540116	heterozygosis: yes (1-2)	936
497413041	LILRB4	0.540237	heterozygosis: unknown	937
348814061	LILRB4	0.540295	heterozygosis: yes (1-2)	938
210800081	LILRB4	0.540319	heterozygosis: yes (1-2)	939
1043306901	LILRB4	0.540531	heterozygosis: unknown	940
425100248	LILRB4	0.540697	heterozygosis: unknown	941
210800025	LILRB4	0.540936	heterozygosis: unknown	942
116724051	LILRB4	0.540969	heterozygosis: unknown	943
432800071	LILRB4	0.540987	heterozygosis: unknown	944
210800034	LILRB4	0.541101	heterozygosis: unknown	945
210800110	LILRB4	0.541126	heterozygosis: unknown	946
1010616901	LILRB4	0.541595	heterozygosis: unknown	947
1332703401	LILRB4	0.541739	heterozygosis: unknown	948
345801011	LILRB4	0.541894	heterozygosis: unknown	949
1102304001	LILRB4	0.542294	heterozygosis: yes (1-2)	950
531900151	LILRB4	0.542460	heterozygosis: unknown	951
40126061	LILRB4	0.542550	heterozygosis: unknown	952
179800101	LILRB4	0.542582	heterozygosis: yes (1-2)	953
210800086	LILRB4	0.542712	heterozygosis: unknown	954
210800074	LILRB4	0.542767	heterozygosis: unknown	955
